outer_group,validation_group,variant,control,n_test,validation_rmse,alpha,threshold,innovation_rmse,displacement_rmse,displacement_r2,angular_cosine,magnitude_ratio,gain_vs_cv_percent
cn03_1_4/island03,cn03_1_4/island01,relaxation,kin_time_shuffled,6225,0.10729846114141925,0.01,0.0,0.16842624236986126,0.16842624572852394,-0.6902251904226004,0.5798487819550473,1.0179728691004157,-0.002977801190999518
cn03_1_4/island03,cn03_1_4/island01,relaxation,kin_spatial_shifted,6225,0.10789034239554059,100.0,0.0,0.1689687719605512,0.16896877530241095,-0.7011317335237608,0.5685735544075461,1.0336816143291552,-0.3251043955304688
cn03_1_4/island03,cn03_1_4/island01,relaxation,kin_wrong_island,6225,0.10745917362480337,100.0,0.0,0.16858740646736148,0.1685874098219384,-0.6934614311687928,0.5777316308029621,1.0232786623101469,-0.09866888060895054
cn03_1_4/island03,cn03_1_4/island01,isotropic_pde,real,6225,0.09774435386539321,0.01,0.0,0.15584154777160694,0.15584155114520312,-0.4470767240648872,0.5753306969390676,0.9502110281592537,7.469176717286549
cn03_1_4/island03,cn03_1_4/island01,helmholtz_pde,real,6225,0.09765722694432079,0.01,0.0,0.15566362257833186,0.1556636259508103,-0.4437743386965822,0.5754793887824711,0.9506701985398642,7.574819689901509
cn03_1_4/island03,cn03_1_4/island01,helmholtz_pde,kin_time_shuffled,6225,0.10726824729772289,0.01,0.0,0.16844335235358074,0.16844335571100544,-0.6905686189923277,0.5790386331324756,1.0183848775298543,-0.01313684256174982
cn03_1_4/island03,cn03_1_4/island01,helmholtz_pde,kin_spatial_shifted,6225,0.10791021786304265,100.0,0.0,0.169214637740584,0.1692146410842413,-0.7060859551533263,0.564411621525096,1.0370420717477844,-0.47108704933897905
cn03_1_4/island03,cn03_1_4/island01,helmholtz_pde,kin_wrong_island,6225,0.10757729616426127,100.0,0.01,0.16855243849401835,0.1685524418483633,-0.6927589970626296,0.5758088154192544,1.0246043847129545,-0.07790666822299953
cn03_1_4/island03,cn03_1_4/island01,advective_pde,real,6225,0.09719086096083657,0.01,0.01,0.1537135098197859,0.1537135131419452,-0.40782648317715076,0.5790999764120911,0.9521135002745178,8.732697947480734
cn03_1_4/island03,cn03_1_4/island01,advective_pde,kin_time_shuffled,6225,0.107264163460496,0.01,0.0,0.16845837660275031,0.16845837996015167,-0.6908702118545025,0.5782788009784438,1.0176535810403773,-0.02205748107240166
cn03_1_4/island03,cn03_1_4/island01,advective_pde,kin_spatial_shifted,6225,0.10785277902891718,100.0,0.03,0.169152584170803,0.1691525875148023,-0.7048348895153009,0.5625257926390638,1.0371851622449255,-0.43424278139100403
cn03_1_4/island03,cn03_1_4/island01,advective_pde,kin_wrong_island,6225,0.10757349344851817,100.0,0.0,0.16855704532810786,0.16855704868187005,-0.6928515304647094,0.5756728630831351,1.0246488999979475,-0.08064197272923586
cn03_1_4/island03,cn03_1_4/island01,boundary_pde,real,6225,0.09719081225118192,0.01,0.0,0.153712997615871,0.15371300093777215,-0.4078171008738849,0.5790041591411748,0.9520743776577292,8.733002068387338
cn03_1_4/island03,cn03_1_4/island01,mechanics_source_pde,real,6225,0.09765001234943822,0.01,0.0,0.15565013501920955,0.15565013839173664,-0.4435241563185306,0.5756736358612977,0.9510376417703666,7.582827919645043
cn03_1_4/island03,cn03_1_4/island01,mechanics_source_pde,time_shuffled,6225,0.09765670400427175,0.01,0.0,0.15566261474770668,0.15566261812028953,-0.443755643575942,0.5755508078012836,0.950858905006836,7.575418088641319
cn03_1_4/island03,cn03_1_4/island01,mechanics_source_pde,spatial_shifted,6225,0.0976571164879805,10.0,0.0,0.15566422545688657,0.1556642288293622,-0.44378552207051203,0.5755163213535298,0.9506546656417618,7.574461731139303
cn03_1_4/island03,cn03_1_4/island01,mechanics_source_pde,wrong_island,6225,0.09765731131844474,10.0,0.03,0.15566372154687252,0.15566372491935365,-0.44377617455628027,0.5754804613580817,0.9506716845562286,7.5747609273909395
cn03_1_4/island03,cn03_1_4/island01,mechanics_source_pde,kin_time_shuffled,6225,0.10726666327637485,0.01,0.0,0.1684385840050624,0.16843858736247638,-0.6904729060299037,0.5792157884123066,1.0185879742568507,-0.010305638612289125
cn03_1_4/island03,cn03_1_4/island01,mechanics_source_pde,kin_spatial_shifted,6225,0.10790909108680397,100.0,0.0,0.16921073374939227,0.16921073709303572,-0.7060072330322527,0.5645482231281344,1.037216584121232,-0.4687690570083901
cn03_1_4/island03,cn03_1_4/island01,mechanics_source_pde,kin_wrong_island,6225,0.10757607562089348,100.0,0.01,0.16854849001068292,0.16854849336501534,-0.6926796893723759,0.5759543965587951,1.0247802173425773,-0.0755622587107806
cn03_1_4/island03,cn03_1_4/island01,full_sparse_pde,real,6225,0.09718449149790065,0.01,0.01,0.1537017644243759,0.15370176774658395,-0.4076113446826728,0.5793669369211146,0.9524726562186459,8.739671768612332
cn03_1_4/island03,cn03_1_4/island01,full_sparse_pde,time_shuffled,6225,0.09719054825275317,10.0,0.0,0.15371194537746685,0.15371194869946797,-0.40779782658999864,0.5791031381387465,0.9522746649316542,8.733626834220715
cn03_1_4/island03,cn03_1_4/island01,full_sparse_pde,spatial_shifted,6225,0.09719070216744768,10.0,0.0,0.15371345996992852,0.15371346329182,-0.40782557004578557,0.5791343240782465,0.9520572912380867,8.732727545961314
cn03_1_4/island03,cn03_1_4/island01,full_sparse_pde,wrong_island,6225,0.09719108814600795,100.0,0.01,0.15371372764104907,0.1537137309632008,-0.40783047312888954,0.579102374999555,0.9521307080099067,8.732568616246798
cn03_1_4/island03,cn03_1_4/island01,full_sparse_pde,kin_time_shuffled,6225,0.10726163606370527,0.01,0.01,0.16844823571023082,0.16844823906738388,-0.6906666432650459,0.5784246725388584,1.0178520129089588,-0.016036332349673763
cn03_1_4/island03,cn03_1_4/island01,full_sparse_pde,kin_spatial_shifted,6225,0.10785167586162628,100.0,0.03,0.169152584170803,0.1691525875148023,-0.7048348895153009,0.5625257926390638,1.0371851622449255,-0.43424278139100403
cn03_1_4/island03,cn03_1_4/island01,full_sparse_pde,kin_wrong_island,6225,0.10757231554850813,100.0,0.0,0.16855308051522852,0.16855308386897797,-0.692771892612877,0.5757086551666601,1.0248386427806964,-0.07828786756042594
cn03_1_4/island04,cn03_1_4/island03,cv,real,7278,,,,0.09074604735662659,0.09074604720442103,-0.48247084639237015,0.4355663964443479,1.0073857781727362,0.0
cn03_1_4/island04,cn03_1_4/island03,persistence,real,7278,,,,0.14641935289589386,0.146419352671061,-2.859470208698645,0.2689620629015264,1.7233468654197435,-61.35066725410782
cn03_1_4/island04,cn03_1_4/island03,relaxation,real,7278,0.15689643731372477,0.01,0.0,0.0816625435104828,0.08166254342999114,-0.20053971726752517,0.47285221918051284,0.9026908780680736,10.009806547240277
cn03_1_4/island04,cn03_1_4/island03,relaxation,kin_time_shuffled,7278,0.1684270771632469,100.0,0.0,0.09075512724765561,0.09075512709485362,-0.4827675281034767,0.43359958731436443,1.006893162578286,-0.010005824729896981
cn03_1_4/island04,cn03_1_4/island03,relaxation,kin_spatial_shifted,7278,0.1690050578547042,100.0,0.0,0.09101369040870697,0.09101369025449987,-0.4912284318760043,0.4342823163077091,1.0161274342613686,-0.29493631769539225
cn03_1_4/island04,cn03_1_4/island03,relaxation,kin_wrong_island,7278,0.16859882058076184,100.0,0.0,0.09098266792466428,0.09098266777518488,-0.49021201953625426,0.4310861746433404,1.015563293798302,-0.26075027844553644
cn03_1_4/island04,cn03_1_4/island03,isotropic_pde,real,7278,0.15582569252385634,0.01,0.0,0.0813094418714018,0.08130944180419572,-0.1901801073883791,0.47220347889003367,0.9016881735228295,10.398916196280968
cn03_1_4/island04,cn03_1_4/island03,helmholtz_pde,real,7278,0.155641867830202,0.01,0.0,0.08132919265360404,0.08132919258831872,-0.19075838820976987,0.4724564518394221,0.9023188052294074,10.377151298821017
cn03_1_4/island04,cn03_1_4/island03,helmholtz_pde,kin_time_shuffled,7278,0.16844465118082935,100.0,0.0,0.09073809518214172,0.09073809502891206,-0.482211036688589,0.43296953015537276,1.0069547777424697,0.008763109528132218
cn03_1_4/island04,cn03_1_4/island03,helmholtz_pde,kin_spatial_shifted,7278,0.16925103126976287,100.0,0.0,0.09100971945564591,0.0910097193082366,-0.4910983095005106,0.4349813550030362,1.014232118460535,-0.29056042873317345
cn03_1_4/island04,cn03_1_4/island03,helmholtz_pde,kin_wrong_island,7278,0.16856101069200377,100.0,0.01,0.0910328214242854,0.09103282127563132,-0.4918554083434372,0.4272421457644811,1.0199158834168014,-0.3160182509815369
cn03_1_4/island04,cn03_1_4/island03,advective_pde,real,7278,0.1536668872298293,0.01,0.0,0.08110185756178837,0.0811018575278481,-0.18411076800041992,0.4704521092209058,0.9072407957066249,10.627669164308328
cn03_1_4/island04,cn03_1_4/island03,advective_pde,kin_time_shuffled,7278,0.1684653094631487,100.0,0.03,0.0907831668081691,0.09078316665484099,-0.48368389664447675,0.4319779137255812,1.0073213422335077,-0.04090475735690782
cn03_1_4/island04,cn03_1_4/island03,advective_pde,kin_spatial_shifted,7278,0.16918579458499458,100.0,0.03,0.0910128582127653,0.09101285806424259,-0.49120116169070793,0.43501888028268443,1.014942551174892,-0.29401926369367504
cn03_1_4/island04,cn03_1_4/island03,advective_pde,kin_wrong_island,7278,0.1685645893484486,100.0,0.03,0.09104730623251252,0.09104730608375607,-0.4923302032191377,0.42558881516981517,1.0208958353825353,-0.33198016730844127
cn03_1_4/island04,cn03_1_4/island03,boundary_pde,real,7278,0.1536668872298293,0.01,0.01,0.08110185756178837,0.0811018575278481,-0.18411076800041992,0.4704521092209058,0.9072407957066249,10.627669164308328
cn03_1_4/island04,cn03_1_4/island03,mechanics_source_pde,real,7278,0.15562741527622387,0.01,0.0,0.08133343918554882,0.08133343912064941,-0.19088274026210073,0.4716357178445161,0.9033584348301124,10.372471720523654
cn03_1_4/island04,cn03_1_4/island03,mechanics_source_pde,time_shuffled,7278,0.15564093339722523,1.0,0.0,0.08133247883879889,0.0813324787736147,-0.19085461766040668,0.47234004612297864,0.9028199834174412,10.373530000266188
cn03_1_4/island04,cn03_1_4/island03,mechanics_source_pde,spatial_shifted,7278,0.15564226709273804,0.01,0.0,0.08140135112932982,0.08140135106424493,-0.19287230143166023,0.472247340529576,0.9044791478888554,10.297634363208765
cn03_1_4/island04,cn03_1_4/island03,mechanics_source_pde,wrong_island,7278,0.15564296361403576,100.0,0.03,0.0813304590723386,0.08133045900703184,-0.19079547232184701,0.47244536738667264,0.9023412866165369,10.37575573532031
cn03_1_4/island04,cn03_1_4/island03,mechanics_source_pde,kin_time_shuffled,7278,0.16843951396861984,100.0,0.0,0.09074030157246933,0.09074030141942308,-0.4822831205498699,0.43324422142028157,1.0074197135225362,0.006331719314466232
cn03_1_4/island04,cn03_1_4/island03,mechanics_source_pde,kin_spatial_shifted,7278,0.1692464199862736,100.0,0.0,0.09101164029913,0.0910116401518941,-0.4911612521615296,0.4349322785480768,1.0146523317825042,-0.2926771530607538
cn03_1_4/island04,cn03_1_4/island03,mechanics_source_pde,kin_wrong_island,7278,0.16855626886027741,100.0,0.01,0.09103518720414876,0.09103518705567325,-0.4919329506531769,0.4272850219946536,1.0203667030483181,-0.31862528469243206
cn03_1_4/island04,cn03_1_4/island03,full_sparse_pde,real,7278,0.15365419904420308,0.01,0.01,0.08110603354594009,0.0811060335123361,-0.18423271232219252,0.4699113186308842,0.9082167835760286,10.623067328066808
cn03_1_4/island04,cn03_1_4/island03,full_sparse_pde,time_shuffled,7278,0.1536659675851516,1.0,0.01,0.08110499302950046,0.0811049929956606,-0.18420232725890218,0.47039615400274243,0.9077344103917303,10.624213952859355
cn03_1_4/island04,cn03_1_4/island03,full_sparse_pde,spatial_shifted,7278,0.15366738491834586,1.0,0.01,0.08111916241243215,0.08111916237864532,-0.18461613364501384,0.47054400442731326,0.9076306230033221,10.608599627584335
cn03_1_4/island04,cn03_1_4/island03,full_sparse_pde,wrong_island,7278,0.1536680186054482,10.0,0.01,0.08110499251121363,0.08110499247730697,-0.18420231212208882,0.4704673589453863,0.9072226331785211,10.624214524072801
cn03_1_4/island04,cn03_1_4/island03,full_sparse_pde,kin_time_shuffled,7278,0.16845390681749883,0.1,0.03,0.09078578989178954,0.09078578973864496,-0.4837696368442965,0.43187084834917483,1.0078103189383356,-0.04379533373436917
cn03_1_4/island04,cn03_1_4/island03,full_sparse_pde,kin_spatial_shifted,7278,0.16918329995673828,1.0,0.03,0.09101604796714227,0.09101604781880075,-0.49130568865879076,0.4349741438667181,1.0154067706335017,-0.29753429785376484
cn03_1_4/island04,cn03_1_4/island03,full_sparse_pde,kin_wrong_island,7278,0.16856025247503817,10.0,0.03,0.09105047099741755,0.09105047084884109,-0.492433950530468,0.4255737493409848,1.0213758025600155,-0.3354676636595428
cn03_5_8/island05,cn03_5_8/island06,cv,real,7166,,,,0.09256718507050724,0.09256718455529418,-0.15656426722978534,0.4870914769754217,1.0046373588496842,0.0
cn03_5_8/island05,cn03_5_8/island06,persistence,real,7166,,,,0.14977188580667936,0.14977188536722985,-2.0277237982042684,0.30919509741058476,1.5948679576148306,-61.79803467800725
cn03_5_8/island05,cn03_5_8/island06,relaxation,real,7166,0.0950055523202581,0.01,0.0,0.08371000181837497,0.08371000129225614,0.05417593872673154,0.5272047034106859,0.9189999766665289,9.568383553620215
cn03_5_8/island05,cn03_5_8/island06,relaxation,kin_time_shuffled,7166,0.1027297536775445,100.0,0.0,0.09271082982368922,0.09271082930966097,-0.16015654009944047,0.48411007328676314,1.0045146415733204,-0.15517891686657562
cn03_5_8/island05,cn03_5_8/island06,relaxation,kin_spatial_shifted,7166,0.10286778038961097,100.0,0.0,0.09263026523564256,0.09263026472056789,-0.15814109218350914,0.4970737445878104,1.0072852660813298,-0.06814527802347078
cn03_5_8/island05,cn03_5_8/island06,relaxation,kin_wrong_island,7166,0.10284089170153993,100.0,0.0,0.09265116595386721,0.09265116543934403,-0.1586637877023822,0.48549077889664327,1.007084851149125,-0.09072425012524754
cn03_5_8/island05,cn03_5_8/island06,isotropic_pde,real,7166,0.09460833648534728,0.01,0.0,0.0835648321599787,0.08356483162663787,0.057453585450829014,0.5225944176195628,0.9202665944834844,9.725209826684136
cn03_5_8/island05,cn03_5_8/island06,helmholtz_pde,real,7166,0.09455619535335434,0.01,0.0,0.08352750649894805,0.08352750596922041,0.05829540626830043,0.5229908448588619,0.9206606047570586,9.76553260153872
cn03_5_8/island05,cn03_5_8/island06,helmholtz_pde,kin_time_shuffled,7166,0.10272520207880706,100.0,0.0,0.09270929572568734,0.09270929521238962,-0.16011814591678575,0.48509695210513315,1.004218450468562,-0.15352163704465477
cn03_5_8/island05,cn03_5_8/island06,helmholtz_pde,kin_spatial_shifted,7166,0.10284626551143135,100.0,0.0,0.09242116519263592,0.09242116467730854,-0.15291830622880198,0.5031085701747142,1.0069969121348274,0.1577447544582239
cn03_5_8/island05,cn03_5_8/island06,helmholtz_pde,kin_wrong_island,7166,0.10273525619260496,100.0,0.0,0.09272808631682918,0.09272808580355373,-0.16058846585408149,0.48460030636645124,1.0086903028107592,-0.173821045797747
cn03_5_8/island05,cn03_5_8/island06,advective_pde,real,7166,0.09389008389518304,0.01,0.0,0.08326845449635832,0.08326845402513493,0.06412754765511319,0.5219845409889153,0.9245429070498913,10.045385494688716
cn03_5_8/island05,cn03_5_8/island06,advective_pde,kin_time_shuffled,7166,0.10277958546779246,100.0,0.0,0.09275939136277023,0.09275939085060216,-0.16137222859672162,0.4835454721087988,1.0043161956327837,-0.20763977669987374
cn03_5_8/island05,cn03_5_8/island06,advective_pde,kin_spatial_shifted,7166,0.10281803738223343,100.0,0.0,0.09235847426852142,0.09235847375296524,-0.15135474660480153,0.5039459868683058,1.0067752676464639,0.2254695368900074
cn03_5_8/island05,cn03_5_8/island06,advective_pde,kin_wrong_island,7166,0.1027344411014715,100.0,0.0,0.09266151472675092,0.09266151421352403,-0.15892263861899303,0.48520285110151173,1.0088723792853294,-0.1019039940374364
cn03_5_8/island05,cn03_5_8/island06,boundary_pde,real,7166,0.09389008389518304,0.01,0.01,0.08326845449635832,0.08326845402513493,0.06412754765511319,0.5219845409889153,0.9245429070498913,10.045385494688716
cn03_5_8/island05,cn03_5_8/island06,mechanics_source_pde,real,7166,0.09463879306626695,100.0,0.01,0.08354734545976854,0.08354734492993374,0.057848016898934373,0.5237191431997631,0.9238262596654482,9.744100642893082
cn03_5_8/island05,cn03_5_8/island06,mechanics_source_pde,time_shuffled,7166,0.09457902491578982,100.0,0.03,0.08353317983699558,0.08353317930724503,0.05816747739367756,0.5233290273415342,0.9220164200493295,9.759403714663879
cn03_5_8/island05,cn03_5_8/island06,mechanics_source_pde,spatial_shifted,7166,0.09455651978220138,10.0,0.0,0.08352800466744725,0.0835280041376418,0.05828417334845226,0.5229629830065174,0.9206559846520219,9.764994431966228
cn03_5_8/island05,cn03_5_8/island06,mechanics_source_pde,wrong_island,7166,0.09455728518702924,100.0,0.03,0.08352889272766595,0.08352889219792561,0.05826414880988828,0.5229782087125215,0.9206840493823716,9.764035063602508
cn03_5_8/island05,cn03_5_8/island06,mechanics_source_pde,kin_time_shuffled,7166,0.10275433052691353,100.0,0.0,0.0927154506357279,0.0927154501223638,-0.16027219001247617,0.4856939238082546,1.0056643161036178,-0.16017076438255168
cn03_5_8/island05,cn03_5_8/island06,mechanics_source_pde,kin_spatial_shifted,7166,0.10287230511536147,100.0,0.0,0.09242756192474523,0.09242756140935711,-0.1530779052713771,0.5035335033884301,1.0084085118645845,0.15083438759409468
cn03_5_8/island05,cn03_5_8/island06,mechanics_source_pde,kin_wrong_island,7166,0.10276295985381323,100.0,0.0,0.09273250478365902,0.09273250427031622,-0.16069907190598598,0.4851519336810569,1.0099916516151204,-0.17859429971458884
cn03_5_8/island05,cn03_5_8/island06,full_sparse_pde,real,7166,0.09391094052373786,1.0,0.03,0.08328459272163147,0.08328459225166143,0.06376475035337092,0.5226577897103077,0.9277597900929669,10.027951426013045
cn03_5_8/island05,cn03_5_8/island06,full_sparse_pde,time_shuffled,7166,0.09390954082300638,100.0,0.03,0.08326881520192277,0.08326881473201218,0.06411943950983978,0.5223330537162658,0.9259174108454465,10.044995824333082
cn03_5_8/island05,cn03_5_8/island06,full_sparse_pde,spatial_shifted,7166,0.09381833590831,1.0,0.03,0.08326387955200587,0.083263879081958,0.0642303824134004,0.5219993090593189,0.9246146552116441,10.050327789519127
cn03_5_8/island05,cn03_5_8/island06,full_sparse_pde,wrong_island,7166,0.09389313253678931,10.0,0.03,0.08326515704228954,0.08326515657243479,0.06420166777846603,0.5217729039604467,0.9246056980971921,10.04894772110403
cn03_5_8/island05,cn03_5_8/island06,full_sparse_pde,kin_time_shuffled,7166,0.10280962457843376,100.0,0.0,0.0927664400904493,0.09276643957825065,-0.16154873919030743,0.48411627245884264,1.005770506600632,-0.21525449208995037
cn03_5_8/island05,cn03_5_8/island06,full_sparse_pde,kin_spatial_shifted,7166,0.10284425866346036,100.0,0.0,0.09236561470704512,0.09236561419146153,-0.15153278106596568,0.5046903156991698,1.0081879833128882,0.21775574659748922
cn03_5_8/island05,cn03_5_8/island06,full_sparse_pde,kin_wrong_island,7166,0.10276178674332022,100.0,0.0,0.09266649014683717,0.09266648963356976,-0.15904709766288905,0.4856370675700624,1.0101452182719661,-0.10727892260378238
cn03_5_8/island06,cn03_5_8/island08,cv,real,6487,,,,0.10274530145587212,0.10274530121572065,-0.1689204277199603,0.5641002971437676,0.9971957866206413,0.0
cn03_5_8/island06,cn03_5_8/island08,persistence,real,6487,,,,0.16002341036256892,0.16002341013672913,-1.835489550232687,0.4005166757449618,1.5190272722026832,-55.74766752666309
cn03_5_8/island06,cn03_5_8/island08,relaxation,real,6487,0.08616717934443661,0.01,0.0,0.09497965278917621,0.09497965257137463,0.0010996571729612326,0.5820650412330581,0.9334738002196683,7.558154535983618
cn03_5_8/island06,cn03_5_8/island08,relaxation,kin_time_shuffled,6487,0.09511700472649014,100.0,0.0,0.10272847788489357,0.1027284776439968,-0.16853765972162815,0.5622374955870464,0.9948727855617929,0.016374054603748495
cn03_5_8/island06,cn03_5_8/island08,relaxation,kin_spatial_shifted,6487,0.0951508783062553,100.0,0.0,0.10285631970698562,0.10285631947181847,-0.17144787405881456,0.5632372602980277,1.0004581444035165,-0.10805190581390932
cn03_5_8/island06,cn03_5_8/island08,relaxation,kin_wrong_island,6487,0.09533163085952061,100.0,0.0,0.10283463179921559,0.10283463155532303,-0.17095391150474382,0.5640367599528517,1.0007890492857339,-0.08694347921062727
cn03_5_8/island06,cn03_5_8/island08,isotropic_pde,real,6487,0.0861472577222242,0.01,0.0,0.09459867441952323,0.09459867419760129,0.00909707927193304,0.5807298880702987,0.9338971210434813,7.928953364996193
cn03_5_8/island06,cn03_5_8/island08,helmholtz_pde,real,6487,0.08609220806500827,0.01,0.0,0.09454531299503761,0.09454531277489808,0.010214665260499523,0.5804862908017026,0.934192434181881,7.980888998131544
cn03_5_8/island06,cn03_5_8/island08,helmholtz_pde,kin_time_shuffled,6487,0.09515140083771481,100.0,0.0,0.10272258197558602,0.10272258173531609,-0.16840353150748366,0.5629805525073066,0.9947740244570903,0.02211242765920047
cn03_5_8/island06,cn03_5_8/island08,helmholtz_pde,kin_spatial_shifted,6487,0.09529193623325492,100.0,0.0,0.10283770959290392,0.1028377093632701,-0.1710240051129539,0.5651102701572023,1.002137445334708,-0.08993904972396737
cn03_5_8/island06,cn03_5_8/island08,helmholtz_pde,kin_wrong_island,6487,0.09529205710931264,100.0,0.03,0.10273266319805345,0.10273266295819078,-0.16863287765910373,0.5644490362720426,1.0008269486872443,0.012300569836602973
cn03_5_8/island06,cn03_5_8/island08,advective_pde,real,6487,0.08515892883321122,0.01,0.0,0.09387765105331142,0.09387765081606239,0.024144676648424346,0.5818053348813957,0.9370950414751895,8.630711375345554
cn03_5_8/island06,cn03_5_8/island08,advective_pde,kin_time_shuffled,6487,0.09514537840165112,100.0,0.0,0.10277196987468896,0.10277196963576272,-0.16952731302247614,0.5621811054324359,0.9941435114894981,-0.025955853675571888
cn03_5_8/island06,cn03_5_8/island08,advective_pde,kin_spatial_shifted,6487,0.09520475562379134,100.0,0.03,0.10281506679500568,0.10281506656417086,-0.17050838992883155,0.5645655687404909,1.0025386054875052,-0.06790125448533701
cn03_5_8/island06,cn03_5_8/island08,advective_pde,kin_wrong_island,6487,0.09531906693190145,100.0,0.01,0.1027347480892357,0.10273474784841284,-0.16868031137517692,0.5652871595594142,1.0011813736874995,0.010271386801084118
cn03_5_8/island06,cn03_5_8/island08,boundary_pde,real,6487,0.08515892883321122,0.01,0.01,0.09387765105331142,0.09387765081606239,0.024144676648424346,0.5818053348813957,0.9370950414751895,8.630711375345554
cn03_5_8/island06,cn03_5_8/island08,mechanics_source_pde,real,6487,0.08616939705923846,100.0,0.03,0.0945970188125044,0.0945970185915311,0.009131763278840022,0.5800208683455909,0.936832218233221,7.930564734129957
cn03_5_8/island06,cn03_5_8/island08,mechanics_source_pde,time_shuffled,6487,0.08612113121543208,10.0,0.0,0.09456131605539345,0.09456131583484392,0.009879568065046862,0.580629813597024,0.9350716249617962,7.9653135316562045
cn03_5_8/island06,cn03_5_8/island08,mechanics_source_pde,spatial_shifted,6487,0.08609456872887185,10.0,0.0,0.09454516773420038,0.09454516751409991,0.010217706699425788,0.5805040412495227,0.9341981959999477,7.981030377636444
cn03_5_8/island06,cn03_5_8/island08,mechanics_source_pde,wrong_island,6487,0.08609144316770644,1.0,0.0,0.0945477858570248,0.09454778563684064,0.01016288829932277,0.5804874382185617,0.9342649487787966,7.978482209778886
cn03_5_8/island06,cn03_5_8/island08,mechanics_source_pde,kin_time_shuffled,6487,0.09518379053427611,100.0,0.0,0.10274011808881767,0.10274011784810938,-0.16880248964628586,0.5628349494817062,0.9959723691908017,0.005044870714217744
cn03_5_8/island06,cn03_5_8/island08,mechanics_source_pde,kin_spatial_shifted,6487,0.09532278973496673,100.0,0.0,0.10285291006709232,0.10285290983705,-0.1713702095415861,0.5651911030819619,1.0031380995724266,-0.10473337471990724
cn03_5_8/island06,cn03_5_8/island08,mechanics_source_pde,kin_wrong_island,6487,0.09532087652820408,100.0,0.03,0.10274989391498755,0.10274989367471275,-0.16902492571721828,0.564397801024962,1.001972580036411,-0.0044697508672087525
cn03_5_8/island06,cn03_5_8/island08,full_sparse_pde,real,6487,0.08521373545364604,1.0,0.03,0.09392739743156628,0.09392739719349037,0.023110178468404352,0.5815595126312374,0.9395686645142056,8.582294195348645
cn03_5_8/island06,cn03_5_8/island08,full_sparse_pde,time_shuffled,6487,0.08518697973853745,10.0,0.03,0.09389199811904984,0.0938919978813965,0.02384637924109889,0.5817324071377524,0.9379228730109508,8.616747656163897
cn03_5_8/island06,cn03_5_8/island08,full_sparse_pde,spatial_shifted,6487,0.08513767681780954,0.1,0.01,0.09387784886758109,0.09387784863037844,0.02414056409650045,0.5818394082504441,0.9371183158986862,8.630518846525538
cn03_5_8/island06,cn03_5_8/island08,full_sparse_pde,wrong_island,6487,0.08515788679787456,1.0,0.01,0.09388061196891007,0.09388061173159795,0.024083118423890215,0.5816498350367584,0.9371770804781563,8.62782957393904
cn03_5_8/island06,cn03_5_8/island08,full_sparse_pde,kin_time_shuffled,6487,0.09517834557106589,100.0,0.0,0.10278998552878556,0.1027899852894051,-0.16993737903194028,0.5620098721974693,0.9953096409247743,-0.04349013838660455
cn03_5_8/island06,cn03_5_8/island08,full_sparse_pde,kin_spatial_shifted,6487,0.09523606852150128,100.0,0.03,0.10282922498873646,0.1028292247575363,-0.1708307828566602,0.5649218181498746,1.003475475399325,-0.08168114825946585
cn03_5_8/island06,cn03_5_8/island08,full_sparse_pde,kin_wrong_island,6487,0.0953473927375898,1.0,0.03,0.10275183604257264,0.10275183580131375,-0.1690691187724358,0.565163813630337,1.0023287698022973,-0.006359984851652212
cn03_5_8/island07,cn03_5_8/island06,cv,real,7300,,,,0.0870381560729047,0.0870381560590085,0.18960170629055662,0.6077948082907287,1.0115639002533185,0.0
cn03_5_8/island07,cn03_5_8/island06,persistence,real,7300,,,,0.1396817928735162,0.13968179288837443,-1.0871744803903733,0.43649456180967877,1.4234436588205326,-60.48340085890099
cn03_5_8/island07,cn03_5_8/island06,relaxation,real,7300,0.09498499046604698,0.01,0.0,0.08002039962272724,0.08002039959027478,0.3150157497001329,0.6348731831565739,0.963976444258544,8.062850577826984
cn03_5_8/island07,cn03_5_8/island06,relaxation,kin_time_shuffled,7300,0.10272862969759149,100.0,0.0,0.08703379289217482,0.08703379287885074,0.18968295399359358,0.6077635050070281,1.0107935577121407,0.005012951049651126
cn03_5_8/island07,cn03_5_8/island06,relaxation,kin_spatial_shifted,7300,0.10286897862997053,100.0,0.0,0.08720246098955864,0.08720246097302874,0.1865391850653173,0.6046575291718591,1.0150912887848111,-0.18877343163019922
cn03_5_8/island07,cn03_5_8/island06,relaxation,kin_wrong_island,7300,0.10284389065204554,100.0,0.0,0.08720754605008033,0.08720754604073791,0.18644431104723957,0.6033281544881894,1.0141755284512268,-0.19461577473513128
cn03_5_8/island07,cn03_5_8/island06,isotropic_pde,real,7300,0.09458509414615533,0.01,0.0,0.07983582580265822,0.07983582577418778,0.3181720535116991,0.6327253805795077,0.9640772153093418,8.274911384769933
cn03_5_8/island07,cn03_5_8/island06,helmholtz_pde,real,7300,0.09453291014796453,0.01,0.0,0.07981371899234223,0.07981371896686097,0.318549602112454,0.6324225734802565,0.964308620734163,8.30031036876475
cn03_5_8/island07,cn03_5_8/island06,helmholtz_pde,kin_time_shuffled,7300,0.10272281282378459,100.0,0.0,0.0870378666482885,0.08703786663513623,0.18960709583998892,0.6081479870369392,1.0107129730373117,0.0003325252801483259
