run,method,metric_unit,sequence,family,video,frame_interval_min,reference_diameter_px,horizon,component_rmse,r2,angular_cosine,magnitude_ratio,n_windows
seed42,v97_direct,cell_diameter,37,embryonic_stem,set_7,20.0,28.24055498755745,6,0.12405665963888168,0.7064869403839111,0.6764035820960999,0.8378952741622925,274
seed42,v97_direct,cell_diameter,40,skeletal_muscle,set_1,20.0,29.7472937187728,1,0.21557864546775818,-0.32188355922698975,0.18383845686912537,0.7414759397506714,1938
seed42,v97_direct,cell_diameter,40,skeletal_muscle,set_1,20.0,29.7472937187728,2,0.20570001006126404,0.41516202688217163,0.5661019682884216,0.7707089781761169,1826
seed42,v97_direct,cell_diameter,40,skeletal_muscle,set_1,20.0,29.7472937187728,4,0.23150832951068878,0.6882014870643616,0.7555190920829773,0.7818381786346436,1615
seed42,v97_direct,cell_diameter,40,skeletal_muscle,set_1,20.0,29.7472937187728,6,0.2492656707763672,0.7771163582801819,0.826130211353302,0.7880926728248596,1422
seed42,v97_direct,cell_diameter,45,skeletal_muscle,set_7,20.0,35.85376417597725,1,0.18211033940315247,0.5102708339691162,0.5001542568206787,0.8076068162918091,2505
seed42,v97_direct,cell_diameter,45,skeletal_muscle,set_7,20.0,35.85376417597725,2,0.22346536815166473,0.7533420920372009,0.7364259958267212,0.8130863904953003,2320
seed42,v97_direct,cell_diameter,45,skeletal_muscle,set_7,20.0,35.85376417597725,4,0.32155293226242065,0.8387748599052429,0.8615280985832214,0.8138862252235413,1968
seed42,v97_direct,cell_diameter,45,skeletal_muscle,set_7,20.0,35.85376417597725,6,0.4014759659767151,0.8799400329589844,0.9133636355400085,0.8077363967895508,1717
seed123,v97_direct,pixel,1,bronchial_epithelial,set_1,5.0,43.1153074361454,1,6.378541469573975,0.3466801643371582,0.5003256797790527,0.8502551913261414,8006
seed123,v97_direct,pixel,1,bronchial_epithelial,set_1,5.0,43.1153074361454,2,7.545706748962402,0.7168259620666504,0.7441444993019104,0.8674734234809875,7791
seed123,v97_direct,pixel,1,bronchial_epithelial,set_1,5.0,43.1153074361454,4,9.52455997467041,0.8599449992179871,0.8468365669250488,0.8709771633148193,7399
seed123,v97_direct,pixel,1,bronchial_epithelial,set_1,5.0,43.1153074361454,6,10.737614631652832,0.9053648710250854,0.8861078023910522,0.8697048425674438,7081
seed123,v97_direct,pixel,6,bronchial_epithelial,set_7,5.0,41.887039673926,1,6.62905740737915,0.2707641124725342,0.5147531032562256,0.8573158979415894,7528
seed123,v97_direct,pixel,6,bronchial_epithelial,set_7,5.0,41.887039673926,2,7.9317145347595215,0.6666520833969116,0.7334980368614197,0.8710517883300781,7238
seed123,v97_direct,pixel,6,bronchial_epithelial,set_7,5.0,41.887039673926,4,9.593218803405762,0.8383963108062744,0.8442449569702148,0.8734720945358276,6700
seed123,v97_direct,pixel,6,bronchial_epithelial,set_7,5.0,41.887039673926,6,10.439094543457031,0.8919615149497986,0.8789420127868652,0.8716984391212463,6221
seed123,v97_direct,pixel,7,embryonic_stem,set_1,20.0,32.321638171543796,1,4.9296674728393555,-0.47243213653564453,-0.013857906684279442,0.8256667852401733,1001
seed123,v97_direct,pixel,7,embryonic_stem,set_1,20.0,32.321638171543796,2,5.347982406616211,0.2182687520980835,0.4017205834388733,0.8517030477523804,901
seed123,v97_direct,pixel,7,embryonic_stem,set_1,20.0,32.321638171543796,4,5.308070182800293,0.6460239887237549,0.6384735107421875,0.854218602180481,751
seed123,v97_direct,pixel,7,embryonic_stem,set_1,20.0,32.321638171543796,6,5.411596775054932,0.7723345756530762,0.7440052032470703,0.8494850397109985,611
seed123,v97_direct,pixel,12,embryonic_stem,set_14,30.0,64.830268680384,1,8.93531608581543,-1.1279003620147705,-0.055203940719366074,0.8182305097579956,111
seed123,v97_direct,pixel,12,embryonic_stem,set_14,30.0,64.830268680384,2,7.272567272186279,-0.031856417655944824,0.2774580419063568,0.7669423818588257,94
seed123,v97_direct,pixel,12,embryonic_stem,set_14,30.0,64.830268680384,4,7.361407279968262,0.3288288712501526,0.5401247143745422,0.8187093138694763,68
seed123,v97_direct,pixel,12,embryonic_stem,set_14,30.0,64.830268680384,6,7.8200860023498535,0.48438405990600586,0.7337408065795898,0.8102496862411499,48
seed123,v97_direct,pixel,17,embryonic_stem,set_19,30.0,64.1867162134092,1,19.339885711669922,-0.911731481552124,-0.07267069071531296,0.8016090989112854,160
seed123,v97_direct,pixel,17,embryonic_stem,set_19,30.0,64.1867162134092,2,14.168153762817383,0.293637216091156,0.39026355743408203,0.7928974628448486,148
seed123,v97_direct,pixel,17,embryonic_stem,set_19,30.0,64.1867162134092,4,16.621137619018555,0.5517566204071045,0.6007063388824463,0.7547100186347961,130
seed123,v97_direct,pixel,17,embryonic_stem,set_19,30.0,64.1867162134092,6,18.92873764038086,0.5606741905212402,0.6876710653305054,0.7415887117385864,114
seed123,v97_direct,pixel,22,embryonic_stem,set_23,30.0,40.1250384084586,1,8.440195083618164,-1.0597856044769287,-0.21099083125591278,0.7907721996307373,152
seed123,v97_direct,pixel,22,embryonic_stem,set_23,30.0,40.1250384084586,2,7.662153720855713,-0.1767735481262207,0.18900072574615479,0.8119239807128906,136
seed123,v97_direct,pixel,22,embryonic_stem,set_23,30.0,40.1250384084586,4,7.672163963317871,0.11283063888549805,0.36479949951171875,0.7470274567604065,106
seed123,v97_direct,pixel,22,embryonic_stem,set_23,30.0,40.1250384084586,6,8.310075759887695,0.2536553144454956,0.5369402170181274,0.705455482006073,86
seed123,v97_direct,pixel,27,embryonic_stem,set_28,15.0,73.2664856575191,1,5.782017707824707,-0.8347861766815186,-0.0894048884510994,0.7472090125083923,208
seed123,v97_direct,pixel,27,embryonic_stem,set_28,15.0,73.2664856575191,2,5.170170307159424,0.09201043844223022,0.3953700363636017,0.7791388034820557,182
seed123,v97_direct,pixel,27,embryonic_stem,set_28,15.0,73.2664856575191,4,5.0745062828063965,0.5841620564460754,0.7240334153175354,0.7975910902023315,158
seed123,v97_direct,pixel,27,embryonic_stem,set_28,15.0,73.2664856575191,6,5.498548984527588,0.7404480576515198,0.8018420338630676,0.7874507308006287,144
seed123,v97_direct,pixel,32,embryonic_stem,set_32,30.0,77.98800049260215,1,14.313766479492188,-0.7906695604324341,0.05174559727311134,0.8132016062736511,113
seed123,v97_direct,pixel,32,embryonic_stem,set_32,30.0,77.98800049260215,2,14.522963523864746,0.04576122760772705,0.4327857792377472,0.8223173022270203,98
seed123,v97_direct,pixel,32,embryonic_stem,set_32,30.0,77.98800049260215,4,15.394372940063477,0.49888330698013306,0.7006837129592896,0.7917565107345581,70
seed123,v97_direct,pixel,32,embryonic_stem,set_32,30.0,77.98800049260215,6,15.987593650817871,0.6565661430358887,0.8137967586517334,0.7946183085441589,45
seed123,v97_direct,pixel,37,embryonic_stem,set_7,20.0,28.24055498755745,1,3.836500644683838,-1.0652947425842285,-0.04962953180074692,0.8594905734062195,427
seed123,v97_direct,pixel,37,embryonic_stem,set_7,20.0,28.24055498755745,2,3.607656240463257,-0.02946174144744873,0.4026753604412079,0.8834222555160522,390
seed123,v97_direct,pixel,37,embryonic_stem,set_7,20.0,28.24055498755745,4,3.499861240386963,0.5205714702606201,0.5978243947029114,0.9098209738731384,326
seed123,v97_direct,pixel,37,embryonic_stem,set_7,20.0,28.24055498755745,6,3.4052445888519287,0.7227079272270203,0.7012667655944824,0.9263901114463806,274
seed123,v97_direct,pixel,40,skeletal_muscle,set_1,20.0,29.7472937187728,1,6.485502243041992,-0.3519914150238037,0.1792088747024536,0.7759113907814026,1938
seed123,v97_direct,pixel,40,skeletal_muscle,set_1,20.0,29.7472937187728,2,6.156084060668945,0.4080554246902466,0.5595352053642273,0.805639386177063,1826
seed123,v97_direct,pixel,40,skeletal_muscle,set_1,20.0,29.7472937187728,4,6.874477863311768,0.6893114447593689,0.7528217434883118,0.8131304979324341,1615
seed123,v97_direct,pixel,40,skeletal_muscle,set_1,20.0,29.7472937187728,6,7.388220310211182,0.7787221074104309,0.8301206231117249,0.8159806728363037,1422
seed123,v97_direct,pixel,45,skeletal_muscle,set_7,20.0,35.85376417597725,1,6.55844783782959,0.5058947801589966,0.49766939878463745,0.8323861956596375,2505
seed123,v97_direct,pixel,45,skeletal_muscle,set_7,20.0,35.85376417597725,2,7.981439113616943,0.7552247047424316,0.7350690960884094,0.8362714052200317,2320
seed123,v97_direct,pixel,45,skeletal_muscle,set_7,20.0,35.85376417597725,4,11.361947059631348,0.8434101343154907,0.8658243417739868,0.8337610960006714,1968
seed123,v97_direct,pixel,45,skeletal_muscle,set_7,20.0,35.85376417597725,6,14.06069564819336,0.8854425549507141,0.9131475687026978,0.8255704045295715,1717
seed123,v97_direct,cell_diameter,1,bronchial_epithelial,set_1,5.0,43.1153074361454,1,0.1479414403438568,0.34668028354644775,0.5003256797790527,0.8502551913261414,8006
seed123,v97_direct,cell_diameter,1,bronchial_epithelial,set_1,5.0,43.1153074361454,2,0.1750122457742691,0.7168259620666504,0.7441444993019104,0.867473304271698,7791
seed123,v97_direct,cell_diameter,1,bronchial_epithelial,set_1,5.0,43.1153074361454,4,0.2209090292453766,0.8599449992179871,0.8467676639556885,0.8709770441055298,7399
seed123,v97_direct,cell_diameter,1,bronchial_epithelial,set_1,5.0,43.1153074361454,6,0.24904413521289825,0.9053648710250854,0.8861106038093567,0.8697048425674438,7081
seed123,v97_direct,cell_diameter,6,bronchial_epithelial,set_7,5.0,41.887039673926,1,0.15826034545898438,0.27076417207717896,0.5147530436515808,0.8573159575462341,7528
seed123,v97_direct,cell_diameter,6,bronchial_epithelial,set_7,5.0,41.887039673926,2,0.1893596351146698,0.6666520833969116,0.7334980368614197,0.8710518479347229,7238
seed123,v97_direct,cell_diameter,6,bronchial_epithelial,set_7,5.0,41.887039673926,4,0.2290259450674057,0.8383963108062744,0.8442496657371521,0.8734721541404724,6700
seed123,v97_direct,cell_diameter,6,bronchial_epithelial,set_7,5.0,41.887039673926,6,0.24922014772891998,0.8919615149497986,0.8788919448852539,0.8716984987258911,6221
seed123,v97_direct,cell_diameter,7,embryonic_stem,set_1,20.0,32.321638171543796,1,0.1525191068649292,-0.47243213653564453,-0.01385790016502142,0.8256667256355286,1001
seed123,v97_direct,cell_diameter,7,embryonic_stem,set_1,20.0,32.321638171543796,2,0.16546136140823364,0.2182687520980835,0.4017205834388733,0.8517030477523804,901
seed123,v97_direct,cell_diameter,7,embryonic_stem,set_1,20.0,32.321638171543796,4,0.16422651708126068,0.6460239887237549,0.6365109086036682,0.8542186617851257,751
seed123,v97_direct,cell_diameter,7,embryonic_stem,set_1,20.0,32.321638171543796,6,0.16742952167987823,0.7723345756530762,0.7421878576278687,0.8494850993156433,611
seed123,v97_direct,cell_diameter,12,embryonic_stem,set_14,30.0,64.830268680384,1,0.13782629370689392,-1.1279003620147705,-0.05520392581820488,0.8182304501533508,111
seed123,v97_direct,cell_diameter,12,embryonic_stem,set_14,30.0,64.830268680384,2,0.11217856407165527,-0.03185629844665527,0.2774580717086792,0.7669422030448914,94
seed123,v97_direct,cell_diameter,12,embryonic_stem,set_14,30.0,64.830268680384,4,0.11354892700910568,0.3288288712501526,0.5401247143745422,0.8187093138694763,68
seed123,v97_direct,cell_diameter,12,embryonic_stem,set_14,30.0,64.830268680384,6,0.12062399834394455,0.48438405990600586,0.7337408065795898,0.8102497458457947,48
seed123,v97_direct,cell_diameter,17,embryonic_stem,set_19,30.0,64.1867162134092,1,0.30130666494369507,-0.9117316007614136,-0.07267069816589355,0.8016090989112854,160
seed123,v97_direct,cell_diameter,17,embryonic_stem,set_19,30.0,64.1867162134092,2,0.2207334190607071,0.29363733530044556,0.39026355743408203,0.7928974032402039,148
seed123,v97_direct,cell_diameter,17,embryonic_stem,set_19,30.0,64.1867162134092,4,0.25894978642463684,0.5517566800117493,0.6007063984870911,0.7547099590301514,130
seed123,v97_direct,cell_diameter,17,embryonic_stem,set_19,30.0,64.1867162134092,6,0.29490116238594055,0.5606741309165955,0.6876710057258606,0.7415887117385864,114
seed123,v97_direct,cell_diameter,22,embryonic_stem,set_23,30.0,40.1250384084586,1,0.21034735441207886,-1.0597858428955078,-0.21099086105823517,0.7907722592353821,152
seed123,v97_direct,cell_diameter,22,embryonic_stem,set_23,30.0,40.1250384084586,2,0.19095690548419952,-0.1767735481262207,0.1890007108449936,0.8119240403175354,136
seed123,v97_direct,cell_diameter,22,embryonic_stem,set_23,30.0,40.1250384084586,4,0.19120638072490692,0.1128307580947876,0.36479949951171875,0.7470273971557617,106
seed123,v97_direct,cell_diameter,22,embryonic_stem,set_23,30.0,40.1250384084586,6,0.20710450410842896,0.25365525484085083,0.5253549218177795,0.7054556608200073,86
seed123,v97_direct,cell_diameter,27,embryonic_stem,set_28,15.0,73.2664856575191,1,0.07891763746738434,-0.834786057472229,-0.0894048735499382,0.7472090125083923,208
seed123,v97_direct,cell_diameter,27,embryonic_stem,set_28,15.0,73.2664856575191,2,0.07056665420532227,0.09201043844223022,0.3953700363636017,0.7791388630867004,182
seed123,v97_direct,cell_diameter,27,embryonic_stem,set_28,15.0,73.2664856575191,4,0.06926093995571136,0.5841620564460754,0.7240334153175354,0.7975912690162659,158
seed123,v97_direct,cell_diameter,27,embryonic_stem,set_28,15.0,73.2664856575191,6,0.07504862546920776,0.7404480576515198,0.8018420338630676,0.7874506115913391,144
seed123,v97_direct,cell_diameter,32,embryonic_stem,set_32,30.0,77.98800049260215,1,0.18353807926177979,-0.7906695604324341,0.05174558237195015,0.8132015466690063,113
seed123,v97_direct,cell_diameter,32,embryonic_stem,set_32,30.0,77.98800049260215,2,0.18622049689292908,0.04576122760772705,0.4327857792377472,0.8223174810409546,98
seed123,v97_direct,cell_diameter,32,embryonic_stem,set_32,30.0,77.98800049260215,4,0.19739413261413574,0.49888330698013306,0.7006836533546448,0.7917563915252686,70
seed123,v97_direct,cell_diameter,32,embryonic_stem,set_32,30.0,77.98800049260215,6,0.20500068366527557,0.6565661430358887,0.8137966394424438,0.7946183681488037,45
seed123,v97_direct,cell_diameter,37,embryonic_stem,set_7,20.0,28.24055498755745,1,0.13585074245929718,-1.0652947425842285,-0.04962954297661781,0.8594904541969299,427
seed123,v97_direct,cell_diameter,37,embryonic_stem,set_7,20.0,28.24055498755745,2,0.12774735689163208,-0.02946162223815918,0.4026753306388855,0.8834221363067627,390
seed123,v97_direct,cell_diameter,37,embryonic_stem,set_7,20.0,28.24055498755745,4,0.12393032759428024,0.5205715894699097,0.5978242754936218,0.9098207354545593,326
seed123,v97_direct,cell_diameter,37,embryonic_stem,set_7,20.0,28.24055498755745,6,0.12057995051145554,0.7227079272270203,0.7012667059898376,0.9263901710510254,274
seed123,v97_direct,cell_diameter,40,skeletal_muscle,set_1,20.0,29.7472937187728,1,0.21801988780498505,-0.35199153423309326,0.1792088747024536,0.7759114503860474,1938
seed123,v97_direct,cell_diameter,40,skeletal_muscle,set_1,20.0,29.7472937187728,2,0.2069460153579712,0.4080553650856018,0.5595352649688721,0.805639386177063,1826
seed123,v97_direct,cell_diameter,40,skeletal_muscle,set_1,20.0,29.7472937187728,4,0.23109591007232666,0.6893113851547241,0.7528057098388672,0.8131304979324341,1615
seed123,v97_direct,cell_diameter,40,skeletal_muscle,set_1,20.0,29.7472937187728,6,0.248366117477417,0.7787221670150757,0.8297740817070007,0.8159806728363037,1422
seed123,v97_direct,cell_diameter,45,skeletal_muscle,set_7,20.0,35.85376417597725,1,0.1829221546649933,0.5058948397636414,0.49766939878463745,0.8323861360549927,2505
seed123,v97_direct,cell_diameter,45,skeletal_muscle,set_7,20.0,35.85376417597725,2,0.22261092066764832,0.7552247643470764,0.7350690960884094,0.836271345615387,2320
seed123,v97_direct,cell_diameter,45,skeletal_muscle,set_7,20.0,35.85376417597725,4,0.316896915435791,0.843410074710846,0.8651644587516785,0.8337611556053162,1968
seed123,v97_direct,cell_diameter,45,skeletal_muscle,set_7,20.0,35.85376417597725,6,0.3921678960323334,0.8854426145553589,0.9131475687026978,0.8255704045295715,1717
