seed,protocol,fold,packet,evaluation_scale,n_val,n_test,mean_val_rmse_model_scale,gaussian_component_nll,student_t4_component_nll,coverage50,coverage90,coverage_error,uncertainty_error_spearman,mean_sigma
42,leave_one_sequence_out,lisa,full_row_shuffled,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.922267437467053,3.7322084241549476,0.8157422035622308,0.9361352176077218,0.1759387105849763,0.25974392570432425,14.045693733391222
42,leave_one_sequence_out,lisa,full_wrong_cell,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.919306357098958,3.7248413759514807,0.8050944662064189,0.9344038782002727,0.1697491722033458,0.2557101491813692,13.726218057975284
42,leave_one_sequence_out,lisa,full_time_shuffled,current_frame_cell_diameter,24807,46207,0.18015550324931642,3.9131349847677313,3.717574627232587,0.7993377626766507,0.9326725387928236,0.16600515073473715,0.2692496220938063,13.525866635599204
123,chronological,all_sequences,coord_only,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.5825576496500404,3.2569744740914595,0.7197619047619047,0.9049659863945578,0.11236394557823126,0.5289059112887223,7.897569190056913
123,chronological,all_sequences,coord_shape,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.4709285757066786,3.2118936175790838,0.7243537414965986,0.9185034013605442,0.12142857142857139,0.6044868324309282,7.958643847293462
123,chronological,all_sequences,coord_actin,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.472450762316346,3.209200827188165,0.7046938775510204,0.9112585034013605,0.10797619047619045,0.6005578996347736,7.6775442680055
123,chronological,all_sequences,coord_contact,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.5689864270760916,3.2514719005990376,0.7173469387755103,0.9057823129251701,0.11156462585034016,0.5361705412963881,7.828242812583541
123,chronological,all_sequences,coord_reliability,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.4580918032948813,3.202987797582626,0.708265306122449,0.9139795918367347,0.11112244897959184,0.6103829103868814,7.758704192176748
123,chronological,all_sequences,full_real,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.422794518098921,3.1843651057770495,0.7043537414965987,0.9188775510204081,0.1116156462585034,0.6344044329116888,7.760540263906856
123,chronological,all_sequences,full_zero_state,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.583444191957293,3.2561989462833996,0.7203741496598639,0.9047619047619048,0.11256802721088432,0.5302813509829699,7.86677439714212
123,chronological,all_sequences,full_row_shuffled,current_frame_cell_diameter,26363,29400,0.12465275642500867,3.5813746877077155,3.2491791885813868,0.7103741496598639,0.9023469387755102,0.10636054421768704,0.5394885372099054,7.68574928814007
