outer_group,validation_group,variant,fit_kind,n_test,validation_rmse,alpha,threshold,innovation_rmse,displacement_rmse,displacement_r2,angular_cosine,magnitude_ratio,gain_vs_cv_percent,drift_observed_cosine,drift_shuffled_cosine,first_order_energy_decrease_fraction,shuffled_energy_decrease_fraction,first_order_energy_change_mean,quadratic_r,gradient_k_transverse,gradient_k_longitudinal,quartic_g,boundary_h,bounded_below_effective_functional
cytod/island06,cytod/island02,potential_unconstrained,unconstrained,2810,0.12698272607243521,100.0,0.0,0.06517662310821115,0.06517662284514394,-0.3331020042677595,0.3240237455770176,0.9011856050671583,9.92312271867486,0.7624521500821019,-0.01588337144634385,0.9266903914590747,0.48469750889679714,-0.019542189717079987,1.2792549115515985,10.159106805840988,5.024494260482091,0.09913134632074747,0.0,True
cytod/island06,cytod/island02,potential_constrained,constrained,2810,0.12698272607243521,100.0,0.0,0.06517662310821114,0.06517662284514394,-0.3331020042677595,0.3240237455770175,0.9011856050671582,9.92312271867486,0.7624521500821019,-0.015883371446343855,0.9266903914590747,0.48469750889679714,-0.01954218971708,1.2792549115515992,10.15910680584105,5.0244942604819425,0.09913134632074834,0.0,True
cytod/island06,cytod/island02,potential_boundary_constrained,constrained,2810,0.1269828901095781,100.0,0.0,0.06517660896339986,0.06517660870033457,-0.3331014256409184,0.3240189420203057,0.9011867658657228,9.923142267405723,0.7624562484234242,-0.015883957397497043,0.9266903914590747,0.48469750889679714,-0.01954219077151946,1.2792549761192535,10.159107375620955,5.024503619201006,0.09913128242921221,9.53145566522606e-06,True
cytod/island06,cytod/island02,advective_unconstrained,unconstrained,2810,0.12660744657410253,100.0,0.0,0.06444939521894076,0.06444939496698204,-0.30351899341465516,0.3244569598899638,0.8968829606165502,10.928182715299533,0.7624053444254468,-0.01592918097353432,0.9274021352313168,0.48398576512455516,-0.01984296332591007,1.2784955843436472,10.11371544746576,5.1057850398947515,0.09898523334994043,0.0,True
high_density/island01,high_density/island04,helmholtz_unconstrained,unconstrained,3828,0.09175207237756021,0.01,0.0,0.056017276869767124,0.056017276606083986,-0.18189230819496705,0.2451379393157007,0.7955588932122702,13.150314733000855,0.7970283465870358,0.01166989649671553,0.9367816091954023,0.5073145245559039,-0.015541784523229142,1.3136869980417452,12.879313066329573,6.198312385841781,-0.0,0.0,True
high_density/island01,high_density/island04,potential_unconstrained,unconstrained,3828,0.09159172047389821,0.01,0.0,0.05664620446254098,0.056646204200064366,-0.20858041328168686,0.23114597649460655,0.8092471759457698,12.175219781901527,0.7973688609805648,0.011805181960569589,0.9365203761755486,0.5070532915360502,-0.015093478686575235,1.2748516524852747,10.48336435693051,4.934499079978097,0.10186043454115783,0.0,True
high_density/island01,high_density/island04,potential_constrained,constrained,3828,0.0915917204738982,0.01,0.0,0.05664620446254094,0.05664620420006433,-0.2085804132816853,0.23114597649460736,0.809247175945769,12.17521978190158,0.7973688609805647,0.011805181960569578,0.9365203761755486,0.5070532915360502,-0.015093478686575259,1.2748516524852769,10.483364356930602,4.934499079977924,0.10186043454115551,0.0,True
high_density/island01,high_density/island04,potential_boundary_constrained,constrained,3828,0.09159196751739494,0.01,0.0,0.0566463777984712,0.0566463775359737,-0.2085878097421705,0.2311589205868936,0.8092288644391699,12.174951040361716,0.7973692243384101,0.011810835594794929,0.9365203761755486,0.5070532915360502,-0.015093447150670807,1.274852213125515,10.483375297143752,4.934578853342559,0.10185986555473922,8.677508791422617e-05,True
high_density/island01,high_density/island04,advective_unconstrained,unconstrained,3828,0.09206561887966262,0.01,0.0,0.05654997180586245,0.05654997153362077,-0.20447753910408917,0.230642441206593,0.8084660199792627,12.324419766252833,0.7973496958684961,0.011696922128047033,0.9365203761755486,0.5067920585161965,-0.015144982073492422,1.2740795864516015,10.427401138312794,5.019626517114414,0.1016260798909774,0.0,True
high_density/island02,high_density/island03,helmholtz_unconstrained,unconstrained,3571,0.05980291901581777,0.01,0.0,0.06798540385711078,0.06798540387503882,-0.1722771140576862,0.35443621420969745,0.8973949896737561,9.0531382994514,0.7232590936022377,0.0032738623083814586,0.9112293475217026,0.49817978157378884,-0.0207979126990028,1.3168429665082946,12.49112616230196,6.289991813939163,-0.0,0.0,True
high_density/island02,high_density/island03,potential_unconstrained,unconstrained,3571,0.0599529891724358,0.01,0.0,0.06801674372683568,0.06801674372241347,-0.17335815356594364,0.35680779763949744,0.9038239220187924,9.011213700898784,0.7239911560442615,0.0036380366542857158,0.9115093811257351,0.4976197143657239,-0.021009442906565607,1.279540647122466,10.150517921539073,5.0909687082858275,0.099369191117403,0.0,True
high_density/island02,high_density/island03,potential_constrained,constrained,3571,0.05995298917243579,0.01,0.0,0.06801674372683568,0.06801674372241347,-0.17335815356594364,0.3568077976394976,0.903823922018793,9.011213700898784,0.7239911560442615,0.003638036654285689,0.9115093811257351,0.4976197143657239,-0.02100944290656558,1.2795406471224628,10.150517921539171,5.090968708285846,0.09936919111740382,0.0,True
high_density/island02,high_density/island03,potential_boundary_constrained,constrained,3571,0.059953253795040067,0.01,0.0,0.06801676810091047,0.06801676809648856,-0.17335899452137027,0.3568071830058208,0.9038277294631002,9.011181094699364,0.7239899614475611,0.003638175294225688,0.9115093811257351,0.4976197143657239,-0.02100944325663934,1.2795405693926583,10.150516316694773,5.090956952433752,0.09936927108039778,-1.2581825766102077e-05,True
high_density/island02,high_density/island03,advective_unconstrained,unconstrained,3571,0.06017346580654699,0.01,0.0,0.06780877483563501,0.06780877488995828,-0.16619377462940532,0.3569009877982868,0.9044980506119566,9.289422133374849,0.7240513038693919,0.0035072613349844415,0.9117894147297676,0.4978997479697564,-0.02097414420682681,1.2789094134713108,10.07835997683808,5.246769489208627,0.09864929313230146,0.0,True
high_density/island03,high_density/island02,helmholtz_unconstrained,unconstrained,3316,0.06798855041007222,0.01,0.0,0.059805405742003576,0.05980540593307776,-0.3320336685477696,0.2582949425336228,0.8345373686412337,11.763201100904025,0.7709611005773636,-0.014617016201187926,0.9300361881785284,0.4876357056694813,-0.017617455615463934,1.3148195261864506,12.701403510587193,6.289599193677374,-0.0,0.0,True
high_density/island03,high_density/island02,potential_unconstrained,unconstrained,3316,0.06802237344428082,0.01,0.0,0.05995034231920586,0.05995034250329687,-0.3384977774788498,0.25406457723099946,0.8465292463243296,11.54936192031458,0.7714252128446025,-0.01469125635780937,0.9303377563329313,0.4864294330518697,-0.017547008667805144,1.276570267824336,10.387198312072705,5.040710206266964,0.1012637966671972,0.0,True
high_density/island03,high_density/island02,potential_constrained,constrained,3316,0.06802237344428082,0.01,0.0,0.05995034231920582,0.05995034250329684,-0.33849777747884824,0.254064577231,0.8465292463243284,11.54936192031463,0.7714252128446029,-0.014691256357809372,0.9303377563329313,0.4864294330518697,-0.01754700866780516,1.2765702678243394,10.38719831207222,5.040710206267179,0.10126379666719593,0.0,True
high_density/island03,high_density/island02,potential_boundary_constrained,constrained,3316,0.0680225455923123,0.01,0.0,0.059950426263598776,0.059950426447687596,-0.33850152589643634,0.25405831268417306,0.8465423425614438,11.549238068896678,0.7714273529866521,-0.014693606538069705,0.9303377563329313,0.4864294330518697,-0.017547000535383158,1.2765700864697658,10.387193838745254,5.040684537250828,0.10126398640055555,-2.795204399532667e-05,True
high_density/island03,high_density/island02,advective_unconstrained,unconstrained,3316,0.06782274957498595,0.01,0.0,0.06015949293180021,0.060159493110725396,-0.3478533855518551,0.25390827365512175,0.8462332225163088,11.240781453392486,0.7714192674144721,-0.01459136137572729,0.9306393244873341,0.4864294330518697,-0.017502586288813203,1.275904491525198,10.325822513584,5.144503415752536,0.1007697629642767,0.0,True
high_density/island04,high_density/island03,helmholtz_unconstrained,unconstrained,4525,0.05982879210101039,0.01,0.0,0.09174390924522674,0.09174390949269653,0.2992400252197509,0.6509050934099194,0.9584601589705131,10.129939906928744,0.6964057207227035,-0.0018978051002166037,0.8974585635359116,0.4994475138121547,-0.03780918908744014,1.3154687794567204,12.538638938875488,6.137865681828252,-0.0,0.0,True
high_density/island04,high_density/island03,potential_unconstrained,unconstrained,4525,0.05998108050677721,0.01,0.0,0.0915685840342314,0.09156858427524352,0.30191581046389593,0.6526012356623351,0.9614739761461418,10.30168414494367,0.6965826809466906,-0.002219306083967618,0.8983425414364641,0.49922651933701656,-0.03817701813331283,1.2773169508576956,10.268052586591969,4.90225966615691,0.10162074671765169,0.0,True
high_density/island04,high_density/island03,potential_constrained,constrained,4525,0.05998108050677721,0.01,0.0,0.09156858403423142,0.09156858427524353,0.3019158104638958,0.6526012356623351,0.9614739761461418,10.301684144943657,0.6965826809466906,-0.002219306083967621,0.8983425414364641,0.49922651933701656,-0.0381770181333128,1.2773169508576945,10.268052586591857,4.902259666157002,0.1016207467176513,0.0,True
high_density/island04,high_density/island03,potential_boundary_constrained,constrained,4525,0.05998096039808528,0.01,0.0,0.09156875213431442,0.0915687523753215,0.30191324739894654,0.6525960889393897,0.9614436399490919,10.301519478273223,0.6965729731639776,-0.002219565091604068,0.8983425414364641,0.49922651933701656,-0.03817704048748202,1.277317839858755,10.268051751958076,4.9023716519260665,0.10161991616763603,0.00011055072190678282,True
high_density/island04,high_density/island03,advective_unconstrained,unconstrained,4525,0.060222488179291274,0.01,0.0,0.09205336423275753,0.09205336447525674,0.2945046832452576,0.6528484193063523,0.9621769461333796,9.826805475089435,0.6967398222503476,-0.0022921356667492936,0.8979005524861878,0.5001104972375691,-0.03788126460440187,1.2765268864058368,10.166465827293303,5.0325546121844535,0.10103829562047677,0.0,True
low_density/island01,low_density/island03,helmholtz_unconstrained,unconstrained,4828,0.18262550814117315,0.01,0.0,0.18315764900072434,0.1831576484601143,0.3861626424562884,0.6795891984451738,1.0412457132211437,5.774688181223251,0.6554099917411528,0.014040904383083141,0.8744821872410936,0.5084921292460646,-0.14730450513635052,1.320472190263929,12.974655465087412,6.449576183423387,-0.0,0.0,True
low_density/island01,low_density/island03,potential_unconstrained,unconstrained,4828,0.18198595312249508,0.01,0.0,0.18258505375475187,0.18258505325894858,0.3899946518955181,0.6828236233988284,1.0435218668606154,6.069259343439951,0.6552141805947704,0.014009329748003622,0.8740679370339686,0.5068351284175642,-0.14710371277498796,1.2833867667438341,10.858556389162056,5.198305135587476,0.09628426382680588,0.0,True
low_density/island01,low_density/island03,potential_constrained,constrained,4828,0.18198595312249505,0.01,0.0,0.18258505375475187,0.18258505325894858,0.3899946518955181,0.6828236233988284,1.0435218668606154,6.069259343439951,0.6552141805947705,0.014009329748003627,0.8740679370339686,0.5068351284175642,-0.14710371277498796,1.2833867667438335,10.858556389162157,5.1983051355874625,0.09628426382680705,0.0,True
low_density/island01,low_density/island03,potential_boundary_constrained,constrained,4828,0.18198678111369435,0.01,0.0,0.18258506243243952,0.18258506193663618,0.38999459391228375,0.6828232651374958,1.0435205442969642,6.06925487921022,0.6552140540067322,0.014008935935147869,0.8740679370339686,0.5068351284175642,-0.14710369676073853,1.2833866190104994,10.858558605141008,5.198289623913724,0.09628438493979415,-1.5852354207536982e-05,True
low_density/island01,low_density/island03,advective_unconstrained,unconstrained,4828,0.18166623163592713,0.01,0.0,0.1822282641951077,0.1822282637139268,0.39237634610392624,0.6832634841440887,1.0434333659851376,6.252809451316975,0.6547396156928913,0.014303865358159145,0.8736536868268434,0.507870753935377,-0.1473870260734105,1.282256497058069,10.833339929625994,5.297944977619944,0.09646492750721386,0.0,True
low_density/island02,low_density/island04,helmholtz_unconstrained,unconstrained,4666,0.18190111031079426,100.0,0.0,0.2154634773028815,0.21546347764766036,0.2022471065704481,0.6757932291748191,1.0469976447046065,7.067636210040241,0.6599606459974882,-0.000925070427539069,0.8756965280754393,0.4997856836690956,-0.1886719042235719,1.3235395557661929,11.85670695445482,5.133786935789129,-0.0,0.0,True
low_density/island02,low_density/island04,potential_unconstrained,unconstrained,4666,0.1812139913173238,100.0,0.0,0.21425769065217365,0.21425769093980376,0.21115096605813688,0.6785769869241632,1.0488911558487872,7.587708614936948,0.6594095589831503,-0.001005180154977307,0.8741963137591084,0.4987141020145735,-0.19102460961422044,1.2870035205271757,9.820059474396844,3.993425486790033,0.10335612955363879,0.0,True
low_density/island02,low_density/island04,potential_constrained,constrained,4666,0.18121399131732377,100.0,0.0,0.21425769065217365,0.21425769093980376,0.21115096605813688,0.6785769869241632,1.0488911558487872,7.587708614936948,0.6594095589831503,-0.001005180154977304,0.8741963137591084,0.4987141020145735,-0.19102460961422044,1.2870035205271755,9.820059474396752,3.993425486790083,0.10335612955363947,0.0,True
low_density/island02,low_density/island04,potential_boundary_constrained,constrained,4666,0.18121398551909754,100.0,0.0,0.21425769895801097,0.21425769924564197,0.21115090489764787,0.6785824905796857,1.0488940404131906,7.587705032514596,0.6594113711246048,-0.0010089368072504392,0.8741963137591084,0.4987141020145735,-0.19102459489329862,1.287003680723115,9.820076310270784,3.993473366161742,0.10335594991943657,4.7442886108029885e-05,True
low_density/island02,low_density/island04,advective_unconstrained,unconstrained,4666,0.18077255340799045,100.0,0.01,0.21433847295352154,0.214338473239554,0.21055600909700123,0.6787853979470859,1.049633170810387,7.552866097076664,0.6594419175944821,-0.0006699600775360575,0.8744106300900129,0.4989284183454779,-0.1911165666927967,1.2857598318566947,9.672319340965743,4.131068818722146,0.1046310732992822,0.0,True
low_density/island03,low_density/island01,helmholtz_unconstrained,unconstrained,3279,0.18318619104869194,100.0,0.0,0.1826221045465294,0.18262210370892515,0.1544260764272366,0.6318283240303668,1.0445115435589767,6.744930399516394,0.6619352734610413,0.02748569832773312,0.8752668496492834,0.5160109789569991,-0.13594066390744627,1.3170398445836846,12.755516859255167,6.403411736488501,-0.0,0.0,True
low_density/island03,low_density/island01,potential_unconstrained,unconstrained,3279,0.18260475022305944,100.0,0.0,0.18196314370101932,0.18196314287300555,0.16051728671629473,0.6356350314619341,1.0473012380814073,7.081425475247317,0.6620762482567134,0.02765546313795435,0.875876791704788,0.5163159499847515,-0.1356266657952125,1.2782005475834046,10.483785486200018,5.166078585715637,0.10113337998797421,0.0,True
low_density/island03,low_density/island01,potential_constrained,constrained,3279,0.18260475022305944,100.0,0.0,0.18196314370101932,0.18196314287300555,0.16051728671629473,0.6356350314619341,1.047301238081407,7.081425475247317,0.6620762482567134,0.027655463137954344,0.875876791704788,0.5163159499847515,-0.13562666579521246,1.2782005475834044,10.483785486200205,5.166078585715477,0.10113337998797395,0.0,True
low_density/island03,low_density/island01,potential_boundary_constrained,constrained,3279,0.18260490208267902,100.0,0.0,0.18196373071110208,0.18196372988307852,0.16051187039301218,0.635621310029858,1.047304132488973,7.081125721471081,0.6620852236478647,0.02768288875765766,0.875876791704788,0.5163159499847515,-0.13562672399155629,1.278199707907795,10.483747684703554,5.165962815626251,0.10113429012312165,-0.0001764091176055982,True
low_density/island03,low_density/island01,advective_unconstrained,unconstrained,3279,0.18228529806215252,100.0,0.0,0.18158398167333872,0.18158398083986574,0.16401215212427267,0.6361174872018573,1.0474403200122577,7.275042682979581,0.6624549536617648,0.028100484297195492,0.8746569075937786,0.5169258920402562,-0.13602345988578354,1.2772185529889624,10.413303642893965,5.282451627500166,0.10141039727606396,0.0,True
low_density/island04,low_density/island03,helmholtz_unconstrained,unconstrained,4372,0.1826202509578994,0.01,0.0,0.18175840074850472,0.1817584012118986,0.32098526347151946,0.6588516019740139,0.9946573617168216,4.983472981557602,0.656562884389614,0.0021743454646371866,0.8716834400731931,0.5107502287282708,-0.12674760623021253,1.3238489155841944,12.39935571481667,6.307335343401803,-0.0,0.0,True
low_density/island04,low_density/island03,potential_unconstrained,unconstrained,4372,0.18197629618321423,10.0,0.0,0.18101067377087496,0.18101067419999406,0.3265605031210751,0.6613526237820819,0.9970986839779991,5.3743568326221745,0.6563688978204728,0.0019737970038509658,0.8712259835315646,0.5109789569990851,-0.12643305729051832,1.2862465513614774,10.339902398388714,4.963151382039057,0.09649660181196097,0.0,True
low_density/island04,low_density/island03,potential_constrained,constrained,4372,0.18197629618321423,10.0,0.0,0.18101067377087496,0.18101067419999411,0.32656050312107476,0.6613526237820818,0.9970986839779988,5.374356832622146,0.6563688978204729,0.0019737970038509515,0.8712259835315646,0.5109789569990851,-0.12643305729051837,1.2862465513614787,10.339902398388817,4.963151382038824,0.09649660181196061,0.0,True
low_density/island04,low_density/island03,potential_boundary_constrained,constrained,4372,0.18197694899469938,10.0,0.0,0.18101066955285772,0.18101066998197524,0.3265605345068533,0.6613516076101508,0.9970968693902971,5.3743590376454184,0.6563745985075511,0.001978351263985034,0.8712259835315646,0.5109789569990851,-0.12643308028713712,1.2862468128176843,10.339901127302477,4.96318079752464,0.09649639617674113,3.257679260214112e-05,True
low_density/island04,low_density/island03,advective_unconstrained,unconstrained,4372,0.1816266619460758,100.0,0.0,0.18068265893375351,0.18068265933066296,0.32899901147368715,0.6617018318793617,0.9969875431955852,5.545830797437224,0.656686200591155,0.002481094960993947,0.8716834400731931,0.5093778591033852,-0.1270762102886246,1.2845627053668642,10.323507454176326,5.062450401478256,0.09769746258196062,0.0,True
