test_movie,control,objective,packet,horizon,windows,component_rmse,vector_rmse,component_r2,vector_r2,r2,baseline_component_rmse,baseline_vector_rmse,baseline_component_r2,baseline_vector_r2,baseline_r2,component_rmse_delta,rmse_improvement_percent,selected_alpha,selected_bound_px,validation_score,contract,objective_name,variant,protocol,validation_h1_gain,h1_guard_percent
6,real,h1_strict,update_only,2,12638,5.003887641978209,7.07656576787671,0.7582179823759212,0.7620650213338931,0.7620650213338931,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,0.5694119833448337,10.216783981209858,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_real,strict_fold_local_streaming,-4.3486865429164006,5.25
6,real,h1_strict,update_only,4,11997,6.0786970586818985,8.596575821945383,0.8877294616149257,0.8897810805627725,0.8897810805627725,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,1.4513976411493124,19.274626668132683,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_real,strict_fold_local_streaming,-4.3486865429164006,5.25
6,real,h1_strict,update_only,6,11361,6.735806169215029,9.525868438020256,0.9254777455482369,0.9273520944633011,0.9273520944633011,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,2.0934676295114203,23.71053018894245,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_real,strict_fold_local_streaming,-4.3486865429164006,5.25
6,wrong_cell,h1_strict,update_only,1,12960,4.309204846309201,6.0941359366943395,0.4342807151819646,0.43856641202653435,0.43856641202653435,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.15841755831069992,-3.8165665286858985,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_wrong_cell,strict_fold_local_streaming,-4.3486865429164006,5.25
6,wrong_cell,h1_strict,update_only,2,12638,5.801961341871894,8.205212418039633,0.6751163321910693,0.6801157519212067,0.6801157519212067,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,-0.22866171654885115,-4.102806809630253,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_wrong_cell,strict_fold_local_streaming,-4.3486865429164006,5.25
6,wrong_cell,h1_strict,update_only,4,11997,7.861729303881444,11.11816420525513,0.8120480332409669,0.8156380382381916,0.8156380382381916,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,-0.33163460405023315,-4.4041226208970095,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_wrong_cell,strict_fold_local_streaming,-4.3486865429164006,5.25
6,wrong_cell,h1_strict,update_only,6,11361,9.232411266378515,13.056601226318657,0.86012286427982,0.8635183639505721,0.8635183639505721,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,-0.4031374676520656,-4.5659187475895795,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_wrong_cell,strict_fold_local_streaming,-4.3486865429164006,5.25
6,stale_time,h1_strict,update_only,1,12960,4.335516622805225,6.131346407865148,0.42654306835467704,0.43168931284038004,0.43168931284038004,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.1847293348067245,-4.450464983856123,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_stale_time,strict_fold_local_streaming,-4.3486865429164006,5.25
6,stale_time,h1_strict,update_only,2,12638,5.832104463905749,8.24784123003218,0.6709647837067046,0.6767833073001333,0.6767833073001333,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,-0.258804838582706,-4.64365557176921,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_stale_time,strict_fold_local_streaming,-4.3486865429164006,5.25
6,stale_time,h1_strict,update_only,4,11997,6.835758196216539,9.667221950192475,0.8576673644588235,0.8606174093445993,0.8606174093445993,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,0.6943365036146716,9.220820338823033,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_stale_time,strict_fold_local_streaming,-4.3486865429164006,5.25
6,stale_time,h1_strict,update_only,6,11361,7.437222401950117,10.517820787222862,0.9089570188256724,0.9114343176761555,0.9114343176761555,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,1.3920513967763322,15.766318142462907,3000.0,3.0,0.9034626640241722,streaming_receding_h1,lambda_05,lambda_05_stale_time,strict_fold_local_streaming,-4.3486865429164006,5.25
6,real,h1_strict,update_only,1,12960,4.253291318473769,6.0150622673093475,0.44941968701482116,0.45304150615032956,0.45304150615032956,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.10250403047526824,-2.469508152625557,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_real,strict_fold_local_streaming,-4.765924658699919,6.2
6,real,h1_strict,update_only,2,12638,5.0004825866472995,7.071750292447106,0.7585885788729438,0.7623887320837824,0.7623887320837824,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,0.5728170386757432,10.277879841110126,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_real,strict_fold_local_streaming,-4.765924658699919,6.2
6,real,h1_strict,update_only,4,11997,6.0623019985623205,8.573389705568353,0.888382004564519,0.8903748291476347,0.8903748291476347,7.530094699831211,10.64916205045506,0.82744091818483,0.8308640120212161,0.8308640120212161,1.4677927012688903,19.492353811988465,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_real,strict_fold_local_streaming,-4.765924658699919,6.2
6,real,h1_strict,update_only,6,11361,6.706371289366365,9.484241231731454,0.9261641917232485,0.927985637070019,0.927985637070019,8.82927379872645,12.486478752064361,0.8719082504757827,0.8751772045352936,0.8751772045352936,2.1229025093600837,24.043908454467626,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_real,strict_fold_local_streaming,-4.765924658699919,6.2
6,wrong_cell,h1_strict,update_only,1,12960,4.3384019800786975,6.135426919253584,0.42679134030502264,0.43093262100062735,0.43093262100062735,4.150787287998501,5.870099677213318,0.47567001595961017,0.4790871537273188,0.4790871537273188,-0.18761469208019665,-4.519978477882059,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_wrong_cell,strict_fold_local_streaming,-4.765924658699919,6.2
6,wrong_cell,h1_strict,update_only,2,12638,5.811938149032005,8.219321754034643,0.6740339143930387,0.6790146872340161,0.6790146872340161,5.573299625323043,7.881835917300736,0.70023705483519,0.7048328807683156,0.7048328807683156,-0.23863852370896232,-4.281817590152086,3000.0,3.0,0.8841138442166319,streaming_receding_h1,lambda_06,lambda_06_wrong_cell,strict_fold_local_streaming,-4.765924658699919,6.2
