outer_group,variant,control,term,coefficient_standardized,term_scale,coefficient_physical,validation_rmse,alpha,threshold
cytod/island03,mechanics_source_pde,wrong_island,grad_div_u,0.0035785822149942293,0.0005819485367744468,6.149310443891065,0.08238725793703856,1.0,0.0
cytod/island03,mechanics_source_pde,wrong_island,traction,0.013147810828086196,92.98212475124838,0.00014140148833187072,0.08238725793703856,1.0,0.0
cytod/island03,mechanics_source_pde,wrong_island,stress_div,0.011290634489428665,16.32645109931424,0.0006915547304645346,0.08238725793703856,1.0,0.0
cytod/island03,mechanics_source_pde,wrong_island,force_balance,-0.02430363828208691,34.826789013343955,-0.00069784321123532,0.08238725793703856,1.0,0.0
cytod/island03,mechanics_source_pde,kin_time_shuffled,u_prev,-0.002425317055136772,0.11247740270956992,-0.02156270501195009,0.09339937076640639,100.0,0.0
cytod/island03,mechanics_source_pde,kin_time_shuffled,lap_u,0.002827454597505061,0.0007486183619109737,3.7768972033861283,0.09339937076640639,100.0,0.0
cytod/island03,mechanics_source_pde,kin_time_shuffled,grad_div_u,-0.00165611013339637,0.0005819485367744467,-2.8458016967886115,0.09339937076640639,100.0,0.0
cytod/island03,mechanics_source_pde,kin_time_shuffled,traction,0.000339784562392066,91.80222449144664,3.7012671999437694e-06,0.09339937076640639,100.0,0.0
cytod/island03,mechanics_source_pde,kin_time_shuffled,stress_div,0.0006621555522167825,16.182064243308652,4.0919102919183286e-05,0.09339937076640639,100.0,0.0
cytod/island03,mechanics_source_pde,kin_time_shuffled,force_balance,-0.0006026244057413621,34.449721910016905,-1.749286706335176e-05,0.09339937076640639,100.0,0.0
cytod/island03,mechanics_source_pde,kin_spatial_shifted,u_prev,-0.02202709756483618,0.1124774027095699,-0.19583575930991914,0.09263113982687483,0.1,0.03
cytod/island03,mechanics_source_pde,kin_spatial_shifted,lap_u,-0.013711280776953395,0.0007486183619109738,-18.315448130277026,0.09263113982687483,0.1,0.03
cytod/island03,mechanics_source_pde,kin_spatial_shifted,traction,0.037311454757358115,91.80222449144664,0.00040643301362304664,0.09263113982687483,0.1,0.03
cytod/island03,mechanics_source_pde,kin_spatial_shifted,stress_div,0.0331993129216023,16.182064243308652,0.0020516117364526194,0.09263113982687483,0.1,0.03
cytod/island03,mechanics_source_pde,kin_spatial_shifted,force_balance,-0.0699211352858737,34.449721910016905,-0.0020296574662782055,0.09263113982687483,0.1,0.03
cytod/island03,mechanics_source_pde,kin_wrong_island,u_prev,-0.01430087118963381,0.11381941116780077,-0.12564527476381368,0.09326668550467274,100.0,0.03
cytod/island03,mechanics_source_pde,kin_wrong_island,lap_u,-0.009892738884863242,0.0007587510666554389,-13.038187779386272,0.09326668550467274,100.0,0.03
cytod/island03,mechanics_source_pde,kin_wrong_island,traction,0.0004827616669084047,91.80222449144664,5.258714258643965e-06,0.09326668550467274,100.0,0.03
cytod/island03,mechanics_source_pde,kin_wrong_island,stress_div,0.0005177770840870526,16.182064243308652,3.1996973705079405e-05,0.09326668550467274,100.0,0.03
cytod/island03,mechanics_source_pde,kin_wrong_island,force_balance,-0.0006226267553566117,34.449721910016905,-1.807349147789699e-05,0.09326668550467274,100.0,0.03
cytod/island03,full_sparse_pde,real,u_prev,-0.03289571499057853,0.11247740270956992,-0.2924651014170303,0.08141841190604471,1.0,0.01
cytod/island03,full_sparse_pde,real,lap_u,0.006846818981645082,0.0007486183619109737,9.145940481833001,0.08141841190604471,1.0,0.01
cytod/island03,full_sparse_pde,real,grad_div_u,0.0030397729124574343,0.0005819485367744468,5.223439394324997,0.08141841190604471,1.0,0.01
cytod/island03,full_sparse_pde,real,advect_v_u,-0.005780608971105629,0.0025206474123743053,-2.293303277057947,0.08141841190604471,1.0,0.01
cytod/island03,full_sparse_pde,real,cubic_u,-0.007820839107550317,0.08878696541940274,-0.0880854421660549,0.08141841190604471,1.0,0.01
cytod/island03,full_sparse_pde,real,traction,0.02356939263936705,91.80222449144664,0.00025674097517716524,0.08141841190604471,1.0,0.01
cytod/island03,full_sparse_pde,real,stress_div,0.023305329205448796,16.182064243308652,0.0014401950736962154,0.08141841190604471,1.0,0.01
cytod/island03,full_sparse_pde,real,force_balance,-0.046053162132681055,34.449721910016905,-0.0013368224641398406,0.08141841190604471,1.0,0.01
cytod/island03,full_sparse_pde,time_shuffled,u_prev,-0.03288803742885078,0.11247740270956992,-0.29239684271312366,0.08141716360759696,1.0,0.01
cytod/island03,full_sparse_pde,time_shuffled,lap_u,0.006845025926557151,0.0007486183619109737,9.143545329403992,0.08141716360759696,1.0,0.01
cytod/island03,full_sparse_pde,time_shuffled,grad_div_u,0.003040097843531934,0.0005819485367744468,5.223997744512284,0.08141716360759696,1.0,0.01
cytod/island03,full_sparse_pde,time_shuffled,advect_v_u,-0.005781721509353803,0.0025206474123743053,-2.29374464709753,0.08141716360759696,1.0,0.01
cytod/island03,full_sparse_pde,time_shuffled,cubic_u,-0.007825569565178112,0.08878696541940274,-0.0881387209058502,0.08141716360759696,1.0,0.01
cytod/island03,full_sparse_pde,time_shuffled,traction,-0.0036249582080461885,91.80222449144664,-3.948660534237851e-05,0.08141716360759696,1.0,0.01
cytod/island03,full_sparse_pde,time_shuffled,stress_div,-0.0014730557340144718,16.182064243308655,-9.103014991573686e-05,0.08141716360759696,1.0,0.01
cytod/island03,full_sparse_pde,time_shuffled,force_balance,0.005407178338767566,34.449721910016905,0.00015695854825450208,0.08141716360759696,1.0,0.01
cytod/island03,full_sparse_pde,spatial_shifted,u_prev,-0.03288656349996853,0.11247740270956992,-0.2923837384908822,0.08141610533142814,0.01,0.01
cytod/island03,full_sparse_pde,spatial_shifted,lap_u,0.006845029789313778,0.0007486183619109737,9.14355048925155,0.08141610533142814,0.01,0.01
cytod/island03,full_sparse_pde,spatial_shifted,grad_div_u,0.0030422057052600605,0.0005819485367744468,5.227619820340173,0.08141610533142814,0.01,0.01
cytod/island03,full_sparse_pde,spatial_shifted,advect_v_u,-0.005781377691686378,0.0025206474123743053,-2.2936082465578367,0.08141610533142814,0.01,0.01
cytod/island03,full_sparse_pde,spatial_shifted,cubic_u,-0.007826175701083384,0.08878696541940274,-0.08814554776272507,0.08141610533142814,0.01,0.01
cytod/island03,full_sparse_pde,spatial_shifted,traction,0.12696212239194693,91.80222449144661,0.0013829961430158616,0.08141610533142814,0.01,0.01
cytod/island03,full_sparse_pde,spatial_shifted,stress_div,0.11387912025122122,16.182064243308652,0.007037366712859931,0.08141610533142814,0.01,0.01
cytod/island03,full_sparse_pde,spatial_shifted,force_balance,-0.24019376645869073,34.449721910016905,-0.006972299140355321,0.08141610533142814,0.01,0.01
cytod/island03,full_sparse_pde,wrong_island,u_prev,-0.0328867818151059,0.11247740270956992,-0.29238567945975336,0.08141693608778519,1.0,0.01
cytod/island03,full_sparse_pde,wrong_island,lap_u,0.006845381853073487,0.0007486183619109737,9.14402077394883,0.08141693608778519,1.0,0.01
cytod/island03,full_sparse_pde,wrong_island,grad_div_u,0.0030411299675634634,0.0005819485367744468,5.225771310328344,0.08141693608778519,1.0,0.01
cytod/island03,full_sparse_pde,wrong_island,advect_v_u,-0.005782002428900017,0.0025206474123743053,-2.293856094476023,0.08141693608778519,1.0,0.01
cytod/island03,full_sparse_pde,wrong_island,cubic_u,-0.007825137439360697,0.08878696541940274,-0.08813385390971655,0.08141693608778519,1.0,0.01
cytod/island03,full_sparse_pde,wrong_island,traction,0.012922759367414412,92.98212475124838,0.00013898111493995422,0.08141693608778519,1.0,0.01
cytod/island03,full_sparse_pde,wrong_island,stress_div,0.01105754323700919,16.32645109931424,0.0006772778217229119,0.08141693608778519,1.0,0.01
cytod/island03,full_sparse_pde,wrong_island,force_balance,-0.023817409090324933,34.826789013343955,-0.0006838818554647471,0.08141693608778519,1.0,0.01
cytod/island03,full_sparse_pde,kin_time_shuffled,u_prev,-0.003869535057890983,0.11247740270956992,-0.034402777488404354,0.09340250461752644,1.0,0.03
cytod/island03,full_sparse_pde,kin_time_shuffled,lap_u,0.0033963616591351914,0.0007486183619109737,4.536839906605296,0.09340250461752644,1.0,0.03
cytod/island03,full_sparse_pde,kin_time_shuffled,grad_div_u,-0.0014118859772694517,0.0005819485367744467,-2.426135453652106,0.09340250461752644,1.0,0.03
cytod/island03,full_sparse_pde,kin_time_shuffled,cubic_u,0.0030026489339282,0.08878696541940273,0.033818578208463325,0.09340250461752644,1.0,0.03
cytod/island03,full_sparse_pde,kin_time_shuffled,traction,0.021656765323948113,91.80222449144664,0.00023590675981894,0.09340250461752644,1.0,0.03
cytod/island03,full_sparse_pde,kin_time_shuffled,stress_div,0.019571940574013107,16.182064243308652,0.0012094835541211118,0.09340250461752644,1.0,0.03
cytod/island03,full_sparse_pde,kin_time_shuffled,force_balance,-0.04069718666924057,34.449721910016905,-0.001181350223248307,0.09340250461752644,1.0,0.03
cytod/island03,full_sparse_pde,kin_spatial_shifted,u_prev,-0.024303781453378286,0.1124774027095699,-0.21607701518618413,0.09254968930645838,100.0,0.03
cytod/island03,full_sparse_pde,kin_spatial_shifted,lap_u,-0.012525113899189363,0.0007486183619109738,-16.730973399072006,0.09254968930645838,100.0,0.03
cytod/island03,full_sparse_pde,kin_spatial_shifted,cubic_u,0.004788692760486369,0.08878696541940273,0.05393463711554996,0.09254968930645838,100.0,0.03
cytod/island03,full_sparse_pde,kin_wrong_island,u_prev,-0.015566487242027981,0.11381941116780077,-0.13676478451534727,0.09325489181342371,0.1,0.03
cytod/island03,full_sparse_pde,kin_wrong_island,lap_u,-0.00925316004168945,0.0007587510666554389,-12.195251444557718,0.09325489181342371,0.1,0.03
cytod/island03,full_sparse_pde,kin_wrong_island,cubic_u,0.00262552547295466,0.08956025260347648,0.029315744391421514,0.09325489181342371,0.1,0.03
cytod/island03,full_sparse_pde,kin_wrong_island,traction,0.04346654538210847,91.80222449144664,0.0004734803064184825,0.09325489181342371,0.1,0.03
cytod/island03,full_sparse_pde,kin_wrong_island,stress_div,0.03851552322343884,16.182064243308652,0.0023801365910016805,0.09325489181342371,0.1,0.03
cytod/island03,full_sparse_pde,kin_wrong_island,force_balance,-0.08135609676056589,34.449721910016905,-0.002361589361245615,0.09325489181342371,0.1,0.03
cytod/island04,relaxation,real,u_prev,-0.043719916558840076,0.11404636481547036,-0.38335212726490586,0.13983800790661025,100.0,0.0
cytod/island04,relaxation,kin_time_shuffled,u_prev,-0.003471096080974761,0.11404636481547036,-0.03043583271234532,0.14589626795550417,100.0,0.0
cytod/island04,relaxation,kin_spatial_shifted,u_prev,-0.012694334467708564,0.11404636481547034,-0.11130854094515237,0.146554497994878,100.0,0.0
cytod/island04,relaxation,kin_wrong_island,u_prev,-0.007882248227174676,0.11338681924694233,-0.0695164418538642,0.14584649997804736,100.0,0.0
cytod/island04,isotropic_pde,real,u_prev,-0.035931814053560274,0.11404636481547036,-0.3150632123320965,0.13857475498179422,100.0,0.0
cytod/island04,isotropic_pde,real,lap_u,0.012020549670830088,0.000763595849494007,15.742031178921998,0.13857475498179422,100.0,0.0
cytod/island04,helmholtz_pde,real,u_prev,-0.035915132827124024,0.11404636481547036,-0.3149169452725261,0.13851291689217243,100.0,0.0
cytod/island04,helmholtz_pde,real,lap_u,0.009589046210231225,0.000763595849494007,12.557750564759303,0.13851291689217243,100.0,0.0
cytod/island04,helmholtz_pde,real,grad_div_u,0.003693766900258757,0.0005941287192943242,6.2171155514010925,0.13851291689217243,100.0,0.0
cytod/island04,helmholtz_pde,kin_time_shuffled,u_prev,-0.0022796425129232084,0.11404636481547036,-0.01998873455205453,0.14588294175343067,100.0,0.0
cytod/island04,helmholtz_pde,kin_time_shuffled,lap_u,0.002888978342829219,0.0007635958494940071,3.7833866498142776,0.14588294175343067,100.0,0.0
cytod/island04,helmholtz_pde,kin_time_shuffled,grad_div_u,-0.001578415632495964,0.0005941287192943241,-2.656689672182025,0.14588294175343067,100.0,0.0
cytod/island04,helmholtz_pde,kin_spatial_shifted,u_prev,-0.021385348813793788,0.11404636481547034,-0.18751451524470575,0.14673077301965085,100.0,0.0
cytod/island04,helmholtz_pde,kin_spatial_shifted,lap_u,-0.012938315853384643,0.0007635958494940071,-16.943931612459853,0.14673077301965085,100.0,0.0
cytod/island04,helmholtz_pde,kin_spatial_shifted,grad_div_u,-0.000715278338270447,0.0005941287192943241,-1.2039114000750852,0.14673077301965085,100.0,0.0
cytod/island04,helmholtz_pde,kin_wrong_island,u_prev,-0.014126165105414952,0.11338681924694233,-0.1245838378678736,0.14592084421685242,100.0,0.03
cytod/island04,helmholtz_pde,kin_wrong_island,lap_u,-0.009674030607870244,0.0007568033121395544,-12.782754056031871,0.14592084421685242,100.0,0.03
cytod/island04,advective_pde,real,u_prev,-0.03149505840328938,0.11404636481547036,-0.27616012535120354,0.13803765094281045,100.0,0.0
cytod/island04,advective_pde,real,lap_u,0.007749099445883859,0.000763595849494007,10.148168630066234,0.13803765094281045,100.0,0.0
cytod/island04,advective_pde,real,grad_div_u,0.0030128228747591966,0.0005941287192943242,5.070993501774622,0.13803765094281045,100.0,0.0
cytod/island04,advective_pde,real,advect_v_u,-0.005591089631300313,0.002593974305586388,-2.1554144230570564,0.13803765094281045,100.0,0.0
cytod/island04,advective_pde,real,advect_u_u,0.0008253427629849155,0.00371998680194616,0.2218671212900881,0.13803765094281045,100.0,0.0
cytod/island04,advective_pde,real,cubic_u,-0.009147109448368667,0.09062436615782604,-0.10093432744609328,0.13803765094281045,100.0,0.0
cytod/island04,advective_pde,kin_time_shuffled,u_prev,-0.003756484966007739,0.11404636481547036,-0.0329382262388268,0.1458601620184966,100.0,0.0
cytod/island04,advective_pde,kin_time_shuffled,lap_u,0.0035027458845728987,0.0007635958494940071,4.587172503483322,0.1458601620184966,100.0,0.0
cytod/island04,advective_pde,kin_time_shuffled,grad_div_u,-0.0013259218974919745,0.0005941287192943241,-2.2317081373659855,0.1458601620184966,100.0,0.0
cytod/island04,advective_pde,kin_time_shuffled,advect_v_u,0.00022381985260204235,0.0025939743055863876,0.08628452954218688,0.1458601620184966,100.0,0.0
cytod/island04,advective_pde,kin_time_shuffled,advect_u_u,-0.0004803000827422515,0.00371998680194616,-0.12911338354506424,0.1458601620184966,100.0,0.0
cytod/island04,advective_pde,kin_time_shuffled,cubic_u,0.0031098666520262374,0.09062436615782604,0.03431600996370311,0.1458601620184966,100.0,0.0
cytod/island04,advective_pde,kin_spatial_shifted,u_prev,-0.023490425095713217,0.11404636481547034,-0.20597258960179282,0.1467959344420476,100.0,0.0
cytod/island04,advective_pde,kin_spatial_shifted,lap_u,-0.012063365828124716,0.0007635958494940071,-15.798102931175496,0.1467959344420476,100.0,0.0
cytod/island04,advective_pde,kin_spatial_shifted,grad_div_u,-0.00035824045462547617,0.0005941287192943241,-0.6029677458631792,0.1467959344420476,100.0,0.0
cytod/island04,advective_pde,kin_spatial_shifted,advect_v_u,0.0005535037361464135,0.002593974305586388,0.21338057780849518,0.1467959344420476,100.0,0.0
cytod/island04,advective_pde,kin_spatial_shifted,advect_u_u,-0.0007286716811062776,0.00371998680194616,-0.1958801791245774,0.1467959344420476,100.0,0.0
cytod/island04,advective_pde,kin_spatial_shifted,cubic_u,0.004424080877175624,0.09062436615782604,0.04881778559941491,0.1467959344420476,100.0,0.0
cytod/island04,advective_pde,kin_wrong_island,u_prev,-0.015385698108209098,0.11338681924694233,-0.13569212198025388,0.14592212228828733,100.0,0.01
cytod/island04,advective_pde,kin_wrong_island,lap_u,-0.00900605609831371,0.0007568033121395544,-11.900127752946453,0.14592212228828733,100.0,0.01
cytod/island04,advective_pde,kin_wrong_island,advect_v_u,0.0010381984713761557,0.0025614544318550894,0.40531600268377926,0.14592212228828733,100.0,0.01
cytod/island04,advective_pde,kin_wrong_island,advect_u_u,-0.0012441934461997182,0.0037090669634398505,-0.33544647709617853,0.14592212228828733,100.0,0.01
cytod/island04,advective_pde,kin_wrong_island,cubic_u,0.002582313318112973,0.08867992282595974,0.02911948089062882,0.14592212228828733,100.0,0.01
cytod/island04,boundary_pde,real,u_prev,-0.03149519024854274,0.11404636481547036,-0.2761612814183309,0.1380377543730624,100.0,0.0
cytod/island04,boundary_pde,real,lap_u,0.007749132246544753,0.000763595849494007,10.148211585591616,0.1380377543730624,100.0,0.0
cytod/island04,boundary_pde,real,grad_div_u,0.003012900388653879,0.0005941287192943242,5.0711239682748355,0.1380377543730624,100.0,0.0
cytod/island04,boundary_pde,real,advect_v_u,-0.0055911567761811705,0.002593974305586388,-2.1554403080015265,0.1380377543730624,100.0,0.0
cytod/island04,boundary_pde,real,advect_u_u,0.0008253321849853996,0.00371998680194616,0.22186427773174255,0.1380377543730624,100.0,0.0
cytod/island04,boundary_pde,real,cubic_u,-0.009147000047727701,0.09062436615782604,-0.10093312025816353,0.1380377543730624,100.0,0.0
cytod/island04,boundary_pde,real,boundary_normal,4.932222711045207e-05,0.2918957514707209,0.00016897206232684554,0.1380377543730624,100.0,0.0
cytod/island04,mechanics_source_pde,real,u_prev,-0.035923569892487614,0.11404636481547036,-0.3149909245297978,0.13850511849850528,100.0,0.0
cytod/island04,mechanics_source_pde,real,lap_u,0.009589364499395178,0.000763595849494007,12.558167394112374,0.13850511849850528,100.0,0.0
cytod/island04,mechanics_source_pde,real,grad_div_u,0.0036914359309931444,0.0005941287192943242,6.213192210902789,0.13850511849850528,100.0,0.0
cytod/island04,mechanics_source_pde,real,traction,-0.000915697733661479,91.46122930597043,-1.0011867767468372e-05,0.13850511849850528,100.0,0.0
cytod/island04,mechanics_source_pde,real,stress_div,0.0022752732374336127,16.102351074733,0.0001413006850287755,0.13850511849850528,100.0,0.0
cytod/island04,mechanics_source_pde,real,force_balance,-0.0005899344239973904,34.29995270236246,-1.7199278060717496e-05,0.13850511849850528,100.0,0.0
cytod/island04,mechanics_source_pde,time_shuffled,u_prev,-0.0359170769582108,0.11404636481547036,-0.31493399212088397,0.13851131852749604,100.0,0.0
cytod/island04,mechanics_source_pde,time_shuffled,lap_u,0.009588691776813537,0.000763595849494007,12.557286401134103,0.13851131852749604,100.0,0.0
cytod/island04,mechanics_source_pde,time_shuffled,grad_div_u,0.0036923593114293325,0.0005941287192943242,6.214746386633067,0.13851131852749604,100.0,0.0
cytod/island04,mechanics_source_pde,time_shuffled,traction,-0.0009176116569297316,91.46122930597042,-1.0032793828519332e-05,0.13851131852749604,100.0,0.0
cytod/island04,mechanics_source_pde,time_shuffled,stress_div,0.0012718562982894186,16.102351074733,7.898575135932489e-05,0.13851131852749604,100.0,0.0
cytod/island04,mechanics_source_pde,time_shuffled,force_balance,-1.194419701250131e-05,34.29995270236246,-3.482277983339212e-07,0.13851131852749604,100.0,0.0
cytod/island04,mechanics_source_pde,spatial_shifted,u_prev,-0.03591521285132663,0.11404636481547036,-0.31491764695383556,0.13851438815233566,100.0,0.0
cytod/island04,mechanics_source_pde,spatial_shifted,lap_u,0.009589092297713339,0.000763595849494007,12.557810920616584,0.13851438815233566,100.0,0.0
cytod/island04,mechanics_source_pde,spatial_shifted,grad_div_u,0.0036936416243949378,0.0005941287192943242,6.21690469496586,0.13851438815233566,100.0,0.0
cytod/island04,mechanics_source_pde,spatial_shifted,traction,0.0001205043846878133,91.46122930597042,1.3175460859451514e-06,0.13851438815233566,100.0,0.0
cytod/island04,mechanics_source_pde,spatial_shifted,stress_div,0.001175301673247481,16.102351074733,7.29894453171938e-05,0.13851438815233566,100.0,0.0
cytod/island04,mechanics_source_pde,spatial_shifted,force_balance,-0.0013420260515790397,34.29995270236246,-3.9126177905388356e-05,0.13851438815233566,100.0,0.0
cytod/island04,mechanics_source_pde,wrong_island,u_prev,-0.035915132827124024,0.11404636481547036,-0.3149169452725261,0.13851291689217243,100.0,0.03
cytod/island04,mechanics_source_pde,wrong_island,lap_u,0.009589046210231225,0.000763595849494007,12.557750564759303,0.13851291689217243,100.0,0.03
cytod/island04,mechanics_source_pde,wrong_island,grad_div_u,0.003693766900258757,0.0005941287192943242,6.2171155514010925,0.13851291689217243,100.0,0.03
cytod/island04,mechanics_source_pde,kin_time_shuffled,u_prev,-0.00228436695708915,0.11404636481547036,-0.020030160196559604,0.14588005968557266,0.01,0.0
cytod/island04,mechanics_source_pde,kin_time_shuffled,lap_u,0.0028931214686866514,0.0007635958494940071,3.788812459632623,0.14588005968557266,0.01,0.0
cytod/island04,mechanics_source_pde,kin_time_shuffled,grad_div_u,-0.001583489002050932,0.0005941287192943241,-2.665228847936723,0.14588005968557266,0.01,0.0
cytod/island04,mechanics_source_pde,kin_time_shuffled,traction,0.04967253533312041,91.46122930597043,0.0005430993625391592,0.14588005968557266,0.01,0.0
cytod/island04,mechanics_source_pde,kin_time_shuffled,stress_div,0.04457638673095116,16.102351074733,0.0027683154170510035,0.14588005968557266,0.01,0.0
cytod/island04,mechanics_source_pde,kin_time_shuffled,force_balance,-0.09350896104457472,34.29995270236246,-0.0027262125360929187,0.14588005968557266,0.01,0.0
cytod/island04,mechanics_source_pde,kin_spatial_shifted,u_prev,-0.02138559258422687,0.11404636481547034,-0.18751665271251086,0.14672818753957553,100.0,0.0
cytod/island04,mechanics_source_pde,kin_spatial_shifted,lap_u,-0.012939495056614165,0.0007635958494940071,-16.945475889095594,0.14672818753957553,100.0,0.0
cytod/island04,mechanics_source_pde,kin_spatial_shifted,grad_div_u,-0.0007148946337926792,0.0005941287192943241,-1.2032655728909971,0.14672818753957553,100.0,0.0
cytod/island04,mechanics_source_pde,kin_spatial_shifted,traction,0.00013182483789346834,91.46122930597043,1.441319331631409e-06,0.14672818753957553,100.0,0.0
cytod/island04,mechanics_source_pde,kin_spatial_shifted,stress_div,0.000742769717204512,16.102351074733,4.612802899137064e-05,0.14672818753957553,100.0,0.0
cytod/island04,mechanics_source_pde,kin_spatial_shifted,force_balance,-0.00044771355661230104,34.29995270236246,-1.305289136977335e-05,0.14672818753957553,100.0,0.0
cytod/island04,mechanics_source_pde,kin_wrong_island,u_prev,-0.014126705886038841,0.11338681924694233,-0.12458860721079618,0.14591825648435128,100.0,0.03
cytod/island04,mechanics_source_pde,kin_wrong_island,lap_u,-0.009674005054580328,0.0007568033121395544,-12.782720291261677,0.14591825648435128,100.0,0.03
cytod/island04,mechanics_source_pde,kin_wrong_island,stress_div,0.0005012674882584354,16.102351074733,3.113008069020425e-05,0.14591825648435128,100.0,0.03
cytod/island04,mechanics_source_pde,kin_wrong_island,force_balance,-7.039214121123666e-05,34.29995270236246,-2.052251844836751e-06,0.14591825648435128,100.0,0.03
cytod/island04,full_sparse_pde,real,u_prev,-0.031505500670929935,0.11404636481547036,-0.2762516869512374,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,lap_u,0.0077504202478359055,0.000763595849494007,10.149898343438723,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,grad_div_u,0.0030109920092090715,0.0005941287192943242,5.067911904318267,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,advect_v_u,-0.005592314658633181,0.002593974305586388,-2.155886681911059,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,advect_u_u,0.0008282898645760431,0.00371998680194616,0.22265935571134618,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,cubic_u,-0.009141933077819147,0.09062436615782604,-0.10087720847501538,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,boundary_normal,-1.6829187180347863e-06,0.2918957514707209,-5.7654786325439016e-06,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,traction,-0.0008417998885627482,91.46122930597043,-9.203898689647252e-06,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,stress_div,0.00214138650372733,16.102351074733,0.00013298595303188278,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,real,force_balance,-0.0005623411725856637,34.29995270236246,-1.6394808980215637e-05,0.13803114572219652,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,u_prev,-0.03149698248195766,0.11404636481547036,-0.2761769963726639,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,lap_u,0.007748729923929475,0.000763595849494007,10.147684706594637,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,grad_div_u,0.0030114150358516254,0.0005941287192943242,5.068623916090828,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,advect_v_u,-0.005591906728272847,0.002593974305586388,-2.1557294211550615,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,advect_u_u,0.0008264045569032168,0.00371998680194616,0.22215255077541468,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,cubic_u,-0.009147212890291533,0.09062436615782604,-0.100935468882191,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,boundary_normal,2.2220601068652937e-05,0.2918957514707209,7.612512671628183e-05,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,traction,-0.0009550513148147066,91.46122930597042,-1.0442143868630055e-05,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,stress_div,0.0012148237305688815,16.102351074733,7.544387306740081e-05,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,time_shuffled,force_balance,8.735579921873132e-05,34.29995270236246,2.546819815664485e-06,0.13803641914158143,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,u_prev,-0.03149525087167276,0.11404636481547036,-0.2761618129839807,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,lap_u,0.007749170892952605,0.000763595849494007,10.148262196667982,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,grad_div_u,0.0030127474616774303,0.0005941287192943242,5.070866571230252,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,advect_v_u,-0.005591154767800892,0.002593974305586388,-2.1554395337531953,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,advect_u_u,0.0008251758544395199,0.00371998680194616,0.22182225324235516,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,cubic_u,-0.00914707671635814,0.09062436615782604,-0.1009339662627613,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,boundary_normal,5.0713325441444085e-05,0.2918957514707209,0.00017373779914892312,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,traction,7.230647252601216e-05,91.46122930597042,7.905696553030271e-07,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,stress_div,0.0012480628975561194,16.102351074733,7.75081161604107e-05,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,spatial_shifted,force_balance,-0.0013632454032352916,34.29995270236246,-3.974481874843507e-05,0.1380392243338957,100.0,0.0
cytod/island04,full_sparse_pde,wrong_island,u_prev,-0.03149530050627386,0.11404636481547036,-0.2761622481982129,0.13803824053514258,100.0,0.0
cytod/island04,full_sparse_pde,wrong_island,lap_u,0.0077488726847435695,0.000763595849494007,10.147871665198707,0.13803824053514258,100.0,0.0
cytod/island04,full_sparse_pde,wrong_island,grad_div_u,0.0030129186222910683,0.0005941287192943242,5.071154657983307,0.13803824053514258,100.0,0.0
cytod/island04,full_sparse_pde,wrong_island,advect_v_u,-0.005591399135628315,0.002593974305586388,-2.155533739708473,0.13803824053514258,100.0,0.0
cytod/island04,full_sparse_pde,wrong_island,advect_u_u,0.0008250777845223025,0.00371998680194616,0.2217958902678505,0.13803824053514258,100.0,0.0
cytod/island04,full_sparse_pde,wrong_island,cubic_u,-0.009146963114022123,0.09062436615782604,-0.10093271271097567,0.13803824053514258,100.0,0.0
