representation,detrend,control,lag,geometry,distance_bin,distance_low_nn,distance_high_nn,mean_distance_nn_mean,mean_distance_nn_ci_low,mean_distance_nn_ci_high,mean_distance_px_mean,mean_distance_px_ci_low,mean_distance_px_ci_high,vector_correlation_mean,vector_correlation_ci_low,vector_correlation_ci_high,direction_correlation_mean,direction_correlation_ci_low,direction_correlation_ci_high,structure_function_mean,structure_function_ci_low,structure_function_ci_high,longitudinal_correlation_mean,longitudinal_correlation_ci_low,longitudinal_correlation_ci_high,transverse_correlation_mean,transverse_correlation_ci_low,transverse_correlation_ci_high,harmonic_c0_mean,harmonic_c0_ci_low,harmonic_c0_ci_high,harmonic_c1_mean,harmonic_c1_ci_low,harmonic_c1_ci_high,harmonic_c2_mean,harmonic_c2_ci_low,harmonic_c2_ci_high,n_movies
gaussian_score,none,real,5,endpoint,4,3.0,4.0,3.520530833185392,3.517681106319094,3.523543612945247,274.407178561854,267.9062756369907,278.77262482217304,0.010170422434901957,-0.009393924573795728,0.030261233633450343,0.01021233474829121,-0.011641092717783885,0.03146508969750557,0.9886383379577575,0.970138441085334,1.00743063470882,0.0037468835062830657,-0.005971315258517755,0.014273221915328146,0.006423538928618885,-0.00353967359760909,0.016198630213120745,0.010207950842080576,-0.008839886788772098,0.029352009146234776,0.0007851186275390475,-0.000782151538723021,0.0020838009481555743,-0.0017236530029157533,-0.0051305524787521916,0.0013016247839081068,7
gaussian_score,none,real,5,endpoint,5,4.0,6.0,5.052743578431607,5.046512236275433,5.058331726515713,393.82903922204576,385.2667254668258,400.0937090308552,0.005692233804683362,-0.014972666356147293,0.026198720596115048,0.004493915106057585,-0.017331478615920857,0.02671662181371487,0.9934511218581987,0.974707625909348,1.012872504418871,0.0016192795455448193,-0.0087380145079054,0.012368013593827418,0.0040729542591385415,-0.005765662294736835,0.014285032506264584,0.005708105968334635,-0.015316857961828748,0.026275439087235255,0.000701281016044953,-0.001294212795762316,0.0027449422960235457,0.002356863559560422,-0.0011468251136617837,0.005789328263035792,7
gaussian_score,none,real,5,endpoint,6,6.0,8.0,7.042001159776575,7.035373839302338,7.0484185538600075,548.8883627893557,536.6767005408823,557.5109458446412,0.006117525896033893,-0.01642042381356502,0.02733695152021107,0.006381031480554683,-0.01642665520366648,0.02859456950200567,0.9923830409718162,0.9705522242835607,1.0152779427051715,0.002895320043017877,-0.008477646604440038,0.01381751006912689,0.0032222058530160173,-0.007332603247905634,0.013966210766455763,0.006205868335957281,-0.014496879243026053,0.028780133186744158,0.0013724431961480617,-0.0005965740168132787,0.003288907735436043,0.0016923231401247355,0.0003030574529457498,0.0031854838733729038,7
gaussian_score,none,real,5,endpoint,7,8.0,12.0,10.074201624363528,10.067185970716555,10.081654257348337,785.2206170268718,767.1687638109915,797.7675432590037,0.0061655365450249645,-0.014612681099048574,0.02829026162886419,0.006040640035474074,-0.016488371814919,0.02781314103687328,0.9959240733245494,0.9732060289221843,1.0197841765604094,0.003027950620476962,-0.006805844084881528,0.013535494246285142,0.0031375859245480024,-0.007901788880615766,0.013921735096945304,0.006268318090411694,-0.01494940117542498,0.02746313122718241,0.000819983699516035,-0.000820424027787629,0.0026709581111383483,0.001353751025026275,-0.00023386171221971984,0.003070789613636863,7
gaussian_score,none,real,5,start,0,0.0,1.0,0.6798352167400603,0.6697196296696848,0.6894165874565659,53.0092198229227,51.14789204554839,54.39796920424611,0.01666546528099156,-0.004264905971884875,0.038271616259661606,0.01520163215728453,-0.007779800401246908,0.03816758788964838,0.975047693828946,0.9576627025837327,0.9946452660270946,0.0063139464842799165,-0.004898454968952558,0.018902445036086988,0.010351518796711645,0.0003067150714965877,0.01958428224808461,0.01631838736785436,-0.003827834852511317,0.03858719735390097,0.005632302182347641,-0.0004984803294409349,0.012505606503038585,0.0006134870066908082,-0.00781413702700689,0.00856306164564434,7
gaussian_score,none,real,5,start,1,1.0,1.5,1.2668896785477153,1.2648507398815065,1.2685520848087504,98.74601985978336,96.53588819379446,100.32822872847406,0.019414351179572825,-4.5020858472858826e-05,0.041592609226000284,0.018552988785311288,-0.004735845639222472,0.0422126376464815,0.9723809318499539,0.9472655825722651,0.9961157308695175,0.010814574021740506,-0.0002760292093766336,0.022374252605279595,0.008599777157832318,-0.000500335629908493,0.01899609286152027,0.01941954670463893,-0.00019567919410180847,0.041388062663835525,0.00680090816333835,0.0014640526156548261,0.012648521977571209,-0.003277922514818308,-0.008458474745525081,0.0015970524563987188,7
gaussian_score,none,real,5,start,2,1.5,2.0,1.7621166954960839,1.7608692480923156,1.7634033377680645,137.34907639958337,134.31703342018793,139.5628501482929,0.01437146054058183,-0.00647341444721175,0.034162399855838216,0.010598240027621306,-0.009450470409566173,0.03108590006125475,0.9787723208221157,0.957656555320684,1.001124541833145,0.008859935232995856,-0.0006205353317741087,0.01826530254394143,0.0055115253075859755,-0.005200750717514521,0.01562066355514864,0.014706910071034878,-0.005733731511152236,0.03479166960469097,0.006241516807905664,-0.0006060724473223926,0.012744166449014013,-0.0027598772387557717,-0.007653206858234152,0.0014260711719057792,7
gaussian_score,none,real,5,start,3,2.0,3.0,2.5323093142836295,2.529666760895029,2.5352748755756287,197.3719928520142,193.0759779999898,200.32401534402268,0.014452066190331087,-0.0052188869349479835,0.03522709279456625,0.013553324240350691,-0.00963255863078619,0.035549320179043505,0.9803127014011395,0.9624314421726773,0.9988855074331585,0.007238650872376996,-0.0019923646113222883,0.017465626291793254,0.00721341531795409,-0.003418169316786262,0.017999587837341225,0.014587235224551492,-0.005707045285980141,0.03583572359732433,0.0032324458027255917,0.0004933571655820557,0.00574710880764512,0.00038511321270669777,-0.003296229106520811,0.00442396522274236,7
gaussian_score,none,real,5,start,4,3.0,4.0,3.5204707612110435,3.518122722818035,3.5230528225412248,274.4026069638706,267.92653873454697,278.7488224714635,0.01045166966174439,-0.009256113160631787,0.03109267418950338,0.010487348778618224,-0.01127085355678869,0.03302593890107715,0.9876752055875555,0.9692873859640392,1.0063068802247987,0.003981331023259471,-0.005835643174464791,0.014446302889945662,0.006470338638484917,-0.003442056496480549,0.01643730113926301,0.010519258159635834,-0.00885932830444833,0.03039562896756558,0.0008871807842161949,-0.0005192016426029543,0.0022088476505616943,-0.0013595771054924302,-0.004006350493025956,0.0008677350233856968,7
gaussian_score,none,real,5,start,5,4.0,6.0,5.0526872311156685,5.046445380455405,5.058179782031135,393.82494250433535,385.18598013234083,400.1739636331499,0.005595946726119944,-0.014974173410184676,0.02698697824758428,0.004476738452685791,-0.018486991272871015,0.02532831753787966,0.9931566819638934,0.9738690641322492,1.0123972255725064,0.0015410946387729822,-0.008860242898256591,0.011841135917222535,0.004054852087346959,-0.0059076457710853765,0.014355418521790479,0.005597563218710172,-0.015129868796860558,0.02550596548531332,0.0006858644067305315,-0.0014384941973142544,0.0028446139070291703,0.0020018454859876056,-0.001312802147805032,0.00530874024965219,7
gaussian_score,none,real,5,start,6,6.0,8.0,7.042276595186701,7.035921397303672,7.048435561979048,548.9093143626937,536.1995038451071,557.5921559758489,0.006155079790960559,-0.015922091752875737,0.027417686530941628,0.006422693809401505,-0.01655224088995332,0.028333686717171576,0.9924720963959424,0.969730385980693,1.016579493878204,0.0029507666935264026,-0.007599372985714032,0.014008465838514658,0.0032043130974341552,-0.00716575290471226,0.013972712414697202,0.006261344062768255,-0.01593325322788068,0.027796194927962974,0.0014815504889767485,-0.0004509262804445782,0.0034469199914169317,0.0018732494298205578,0.0004610931200017452,0.0033572627721285137,7
gaussian_score,none,real,5,start,7,8.0,12.0,10.074138024250503,10.067016511371895,10.081784316229735,785.2153983507818,767.9445938358315,797.7512487739361,0.0061766031176345975,-0.015399339741416985,0.027164892237232143,0.006026255805534046,-0.016940918588129867,0.027866620510094413,0.9957712920897521,0.973275679477314,1.0191290715331796,0.003000420432667599,-0.007091795203727095,0.013470769293586076,0.003176182684966999,-0.007910244537085038,0.013860626075029522,0.0062847973273527785,-0.015414454381404446,0.02723335810284028,0.0008783918822615611,-0.0007594730367710436,0.002681673241654649,0.0013199870949655117,-0.00023654838015525368,0.002960032732872976,7
gaussian_score,none,real,6,endpoint,0,0.0,1.0,0.679694096752626,0.6695997245701333,0.6892424209685977,53.024301565472165,51.203598353269626,54.392877066528136,0.009603002207005074,-0.00829524125127037,0.027644182591550336,0.009196235925336322,-0.012719222943817927,0.0320766807338821,0.9816835637489977,0.958855806669458,1.0062384606583092,0.006684045698606581,-0.0024514518211176963,0.01569521868281832,0.0029189565083984938,-0.006395441673882657,0.012391968853972285,0.009932371495478797,-0.008535703383413282,0.028137416415367215,0.0018555977081577363,-0.008429723046650064,0.012594285401174962,-0.00016007195454937584,-0.00986407108170099,0.008280888630561829,7
gaussian_score,none,real,6,endpoint,1,1.0,1.5,1.2668251000403643,1.2647099959571375,1.2686143679588737,98.78884698759201,96.70987865422136,100.32680554155877,0.009563748636977185,-0.005148980349240976,0.02617363072877172,0.011005876773162166,-0.005989621466705086,0.03190849857423431,0.9831896681498583,0.9698615957691159,0.9960657634044008,0.006241560371294241,-0.0006486390635624003,0.014263940189361668,0.003322188265682945,-0.00439065679283929,0.01213961135125262,0.010077108947369299,-0.0047231157717251915,0.02645352926735026,0.005332618685593397,-0.00025058321799972604,0.011948248794816398,-0.0005372851819814993,-0.006882007266564004,0.006198966689368648,7
gaussian_score,none,real,6,endpoint,2,1.5,2.0,1.7621011547446805,1.7607941592126193,1.763448495392176,137.4144795422765,134.24982193678218,139.61664493700331,0.01387228889421752,-0.004241540951277363,0.03456916398723885,0.013545825865829591,-0.005843377921355194,0.03624504633424259,0.9818076256945982,0.9607468395842703,1.000080425596847,0.008733999742140052,0.001626601438430159,0.01685169124645248,0.005138289152077472,-0.0058484664300470215,0.01704615240029163,0.014300539930527175,-0.0037658610000960357,0.034133938249788436,0.005857354470381811,0.0018063373698659836,0.008869128721245597,-0.0008197192535491399,-0.005418538388338647,0.003290651569770375,7
gaussian_score,none,real,6,endpoint,3,2.0,3.0,2.5321681849734405,2.5293775688074196,2.5351050915045272,197.45711243158857,193.2401640626176,200.3617741078494,0.006066852947546206,-0.011204473586709247,0.024828126205376687,0.005849688672657836,-0.013651312285735812,0.027996873213711925,0.9886861819205562,0.9676584570553063,1.0085501898648426,0.005395137807598239,-0.0038492083915182087,0.015164365217914486,0.000671715139947967,-0.008077804214813992,0.010558677014701198,0.00621247711996325,-0.011563587378795752,0.0258313194304329,0.0025916931791711744,-0.0004209454099881432,0.0051933024314012545,-0.00018160021141500074,-0.0034245328337408026,0.002450348499240428,7
gaussian_score,none,real,6,endpoint,4,3.0,4.0,3.5204768458073246,3.518118662045859,3.5229777042593975,274.5361679365722,268.4074127990999,278.86785124952877,0.003153703497412545,-0.01359558071485194,0.02118562562725173,0.0030438976892723886,-0.015500297750795047,0.025104786544996673,0.9953127089358149,0.9757524158926331,1.0150323800268304,0.0010021597263005359,-0.00738909093804389,0.010617298169683601,0.002151543771112009,-0.005934912661100105,0.010786420993470798,0.003397721906538226,-0.013194740950617843,0.021665082635475848,0.002344465537625576,-0.00017257152158607928,0.004627475323736126,0.001555878233891243,-0.0013700318104001173,0.004831841816746837,7
gaussian_score,none,real,6,endpoint,5,4.0,6.0,5.05256684628039,5.046243797576879,5.058092228451985,394.0069449804807,385.2442765197005,400.21813563498904,0.00018025221267873527,-0.016242678724342756,0.018663864000075532,4.284218638212033e-05,-0.018135662484310137,0.021323656621027403,0.9997375226943622,0.9812344299037069,1.0169598112207432,-0.00018915574772389632,-0.007612950315060421,0.008360772586959565,0.00036940796040262926,-0.00809389363858721,0.009486566127735033,0.00016285972404052503,-0.0157193298866304,0.018614751001175274,-0.000767892173035113,-0.005210685015421336,0.0031669502908758646,0.0001350712785829589,-0.0010665666152410594,0.0013175029130606491,7
gaussian_score,none,real,6,endpoint,6,6.0,8.0,7.042200310754936,7.035743236986756,7.0483562061155265,549.1696587036357,536.9535233981186,557.6977735537129,-0.00020203187292423225,-0.016393509622733917,0.01808248547789514,0.00017235385827503991,-0.01756787709126042,0.020021203162692364,0.999452079817772,0.9823598668481232,1.01583975685833,-0.0006488802360321722,-0.009259397957673794,0.008745058279495633,0.0004468483631079397,-0.0073255044223244714,0.009601608014808102,-0.00021935710075101814,-0.01649750944450968,0.01886405614415506,-0.000564519158863297,-0.0042109476938884975,0.002361430541228427,0.0003503882784559988,-0.0009884572729746469,0.0014633146228794258,7
gaussian_score,none,real,6,endpoint,7,8.0,12.0,10.074189748839446,10.067341998781005,10.081280398564484,785.6006960908724,767.8827611048961,797.9304779286823,-9.29372587637835e-05,-0.017496843709940736,0.01896355567121392,-1.9939726382990036e-05,-0.017193958378748035,0.0201349513226467,1.0030950580989877,0.9873493724446263,1.0196826691613676,0.0001961300605051574,-0.008380350368985828,0.009754072771064633,-0.0002890673192689419,-0.008642411734431634,0.00909611395836816,-0.0005483481283731297,-0.017651885860111106,0.018201476558176628,-0.002624978194682013,-0.006620608679195733,0.0006810355274762596,9.57635406051837e-05,-0.0021261218369503384,0.0019508826513686217,7
gaussian_score,none,real,6,start,0,0.0,1.0,0.6782467352821663,0.6695715560780979,0.6869190165712946,52.91039447583806,51.13664648947349,54.26150024874284,0.010744685759077974,-0.008531721569179824,0.030451688897010862,0.01092031099242318,-0.010409238544673896,0.03431703159014812,0.9830060596724763,0.9589591281746418,1.0093367896861485,0.007770460400964638,-0.000970782008113537,0.01692829135587782,0.0029742253581133407,-0.007868186089302471,0.013645496831645593,0.010997613570708187,-0.008447001928107321,0.03037125589536675,0.0035739736793376684,-0.005124739914715709,0.011921081094570102,0.001196886012427031,-0.0072786434236345315,0.007387357225130913,7
gaussian_score,none,real,6,start,1,1.0,1.5,1.2676652275808828,1.2663880258945963,1.2690200377954048,98.85280969583525,96.78477356520435,100.36888709277484,0.008731889609848225,-0.0047865471502904,0.024518544578378015,0.009442639953366102,-0.007661037173017229,0.03114059434601019,0.9827076932531239,0.9695316236133213,0.99597771624128,0.004900280217348134,-0.0023831657996023314,0.013186338436268099,0.003831609392500092,-0.003160183586370277,0.011254480138429912,0.0092379647518021,-0.00446809901325765,0.024987915909811455,0.00514006221350526,-0.0024327747556650813,0.015042000670657887,-0.0049832844478983635,-0.010369382949583322,0.00014367202630662288,7
gaussian_score,none,real,6,start,2,1.5,2.0,1.762735429765541,1.761850140255234,1.763812862151511,137.46252596907956,134.4035593648871,139.7717187819574,0.013997733132416288,-0.00408191351606868,0.034328056593513824,0.013484831407746933,-0.006193086610112718,0.03618583358012312,0.9811387619131187,0.9606012641441082,0.9994500283949419,0.009290621241793381,0.0018203074726735203,0.01817899506863046,0.004707111890622907,-0.005462033998259242,0.016917154986807445,0.014326776674599294,-0.0042056339761483924,0.03574583900506815,0.00509632157387384,0.000995621031498994,0.009028152270783968,0.001993666950370892,-0.0022765276181907915,0.0070569460824357055,7
gaussian_score,none,real,6,start,3,2.0,3.0,2.5331807997538864,2.5305411355853535,2.5358579961205017,197.53616637259296,193.1730346925993,200.50517668609618,0.006299563499432053,-0.011646695826724939,0.02600869538453032,0.006177436710251545,-0.013844837581647658,0.027501983547123885,0.9896850229449831,0.9689179505353179,1.0093027728084099,0.005753991317605901,-0.0032991817410258704,0.01512889399897656,0.000545572181826156,-0.00837707760619864,0.01041238652325553,0.0064974161999171295,-0.010829613017911006,0.024905435572636324,0.003689107298128263,0.0010394728605288295,0.005681549036250975,-0.0005004573101130152,-0.003662575198683674,0.0026855444312925488,7
gaussian_score,none,real,6,start,4,3.0,4.0,3.5210856927080676,3.5192596366798297,3.523204027045733,274.5824641892078,268.50110277829276,278.91540963413144,0.0029857582010851774,-0.01368424801116522,0.021229538325756976,0.0029997601398927343,-0.016214288214673286,0.026259930070999065,0.9948417668386609,0.9753524087373312,1.014488472839029,0.0007761899942265273,-0.007940496125867808,0.009955382965566422,0.002209568206858652,-0.006162540926284872,0.011421486332193115,0.0031837256541924403,-0.013504653912238826,0.021862521641785152,0.0010741210369765014,-0.0014512858330502185,0.0035490698822347837,0.0013377562163696087,-0.0026108482496677125,0.005491726665028197,7
gaussian_score,none,real,6,start,5,4.0,6.0,5.052543187847318,5.046208305775456,5.057955040169431,394.0045053140857,385.03642663892697,400.31716469326227,-6.488753198208099e-05,-0.01587908698173789,0.017708012944239754,-0.00020718487604250057,-0.017878672672873904,0.020405869742593324,0.9993931753541233,0.9806477951978245,1.0168974906191244,-0.0003401239552629627,-0.00813329994888376,0.008648527929615768,0.0002752364232808812,-0.007814403704375765,0.009715184026130638,-9.358352583692957e-05,-0.016610741669136782,0.017893873378526434,-0.0008324112115191694,-0.004949573725655046,0.003046444429312588,7.582338823356259e-05,-0.0012260198147364988,0.00131592601732454,7
gaussian_score,none,real,6,start,6,6.0,8.0,7.0423019772380835,7.035761463652377,7.048428770364198,549.1766547543446,536.9483977274808,557.683648871666,-5.3703582334281305e-05,-0.016512303977550626,0.018370294644692413,0.0003575147968115267,-0.01786045368663689,0.02099627943060334,0.9996155254999708,0.9828703146334083,1.0156342656613906,-0.0005274620419774672,-0.008810555767966535,0.008950020058366584,0.000473758459643186,-0.007188420290682355,0.00972454517546292,-3.214065414202076e-05,-0.016673348111777987,0.01808610008910433,-0.00017330075862248445,-0.0040963669789638515,0.0028896168494710354,0.0006012213085680066,-0.0006998366108234975,0.0016922258127471963,7
gaussian_score,none,real,6,start,7,8.0,12.0,10.074226688033374,10.067223802764223,10.081715771338724,785.6028564095885,768.7025432596635,797.6998083132303,-0.00018555741318019108,-0.016735559850974344,0.01886582494638798,-0.00011213882388622236,-0.01836336157293397,0.021336503224361404,1.0029855745898246,0.9869999205649372,1.0189991641355585,0.00015909056707652438,-0.008398753728518,0.009392708161104808,-0.00034464798025671397,-0.008701552161321352,0.008947872790388512,-0.000665311148698834,-0.017826907403777757,0.01846235621281623,-0.002766262799392206,-0.006648560808763293,0.0005265198564031006,-2.3992207549527562e-05,-0.002329451659812182,0.0018619091802783267,7
gaussian_score,translation,real,0,current,0,0.0,1.0,0.686078138307831,0.6709406543107425,0.700848901391103,53.382845863427804,51.15372121129551,55.212663558309224,0.1921816861759597,0.1806636306889533,0.20300245980941,0.19628737362776935,0.18612000011582785,0.20582634195166766,0.7845189776442582,0.7664316391138596,0.80175165303681,0.10265330182018895,0.09512703007602798,0.11021145365061057,0.08952838435577075,0.08332615422907534,0.09589455333271216,0.1920770009395429,0.1798899348224622,0.20283597302323617,0.000636956859272258,-0.002480553728331133,0.003514554179502439,-0.01160295633636029,-0.01825302180527919,-0.004440741669470344,7
gaussian_score,translation,real,0,current,1,1.0,1.5,1.2631960026996971,1.260064611531478,1.266192357020135,98.25736302053664,95.98850388677292,100.15584343155749,0.09810043301160858,0.08586459993335184,0.10948304362227772,0.10649744564919508,0.09197400920808119,0.1218749675591984,0.8809206776137639,0.8600513176985551,0.9046913711512452,0.040669139776249155,0.03399035067853305,0.04655740418002754,0.057431293235359414,0.051316870040761,0.06302477730838042,0.09801159245267181,0.08542534830876414,0.10984358996086732,-0.0010737346156555812,-0.004446449618321985,0.002045762609095979,0.0011549803854538512,-0.0048514953474646655,0.007608647212995399,7
gaussian_score,translation,real,0,current,2,1.5,2.0,1.7617350122272861,1.7590901777512886,1.764311787280659,137.03676354983955,133.8934949747465,139.58635383182994,0.0645822886672124,0.05580215320102906,0.07347374132405335,0.07194801000446414,0.06262794958289723,0.08117695896401345,0.9243361019410866,0.909591781532248,0.9365641387811919,0.022917372955675478,0.019237680744970762,0.02618932568015774,0.041664915711536916,0.03562403367207055,0.047692038097487004,0.06450726396965396,0.05605226889796399,0.07275896508848666,0.0006546861057079249,-0.002369949268554354,0.0038561532678382106,-0.0019450825084762096,-0.007432156148642001,0.00321938786952735,7
gaussian_score,translation,real,0,current,3,2.0,3.0,2.530956722864286,2.5274457139163498,2.535652113327707,196.86178658713723,192.1645021075039,200.27480962841096,0.04373909653834174,0.035560464750231835,0.052349036066104485,0.05061621568204987,0.04185874121747169,0.06076233528535232,0.9471266528808712,0.9400619628844419,0.9527008625757624,0.013876764132423764,0.009744831379000238,0.01873804638811338,0.029862332405917964,0.02551430616852829,0.03470926477608221,0.04389554017229509,0.035962607059835325,0.05270267799399582,0.001939227034422616,0.0004646374593745037,0.0035167582905830034,0.002904103769598041,-0.0009079834635218718,0.006430018776966956,7
gaussian_score,translation,real,0,current,4,3.0,4.0,3.5203193067530907,3.517193645689171,3.5236374057662245,273.8272814557655,267.19700146723585,278.78471665235173,0.028709982733927632,0.022081749057578388,0.036249566432043794,0.03630190054412757,0.02682150049163352,0.04638482095520833,0.9686171200699042,0.9584398605981576,0.9784929489448554,0.008666324665651908,0.004957686064916122,0.012558944628987182,0.020043658068275728,0.015992625369347507,0.024358101573538515,0.028762214400226395,0.022158147375857473,0.03657036898773899,-1.715878950043781e-05,-0.0018271741031200557,0.0017194787124583323,0.0015969043062161966,-0.002344645288916658,0.006016444451420807,7
gaussian_score,translation,real,0,current,5,4.0,6.0,5.0537208469924035,5.0469891060937915,5.059566246708095,393.0879970517635,383.98857300255906,400.17387823414384,0.022276972097736415,0.015590189206401154,0.028737045460310067,0.028852723182716682,0.02147604990723986,0.03726789688023602,0.9756661719468696,0.9722991553051906,0.9790962776586795,0.008001864018212351,0.005054080762198649,0.010977177205035774,0.014275108079524063,0.010230492666210154,0.018572899329218396,0.022251956819233636,0.015617653447684043,0.028708843117272755,-3.8172212932270516e-05,-0.0019432993835540894,0.0016757013136007304,-0.001197303824412048,-0.002666698654939143,0.0006074196629375806,7
gaussian_score,translation,real,0,current,6,6.0,8.0,7.0423671886939285,7.0355473783471,7.048654227074793,547.7843470659108,534.6435998266736,557.6461150914987,0.017902193961249296,0.010955160375864676,0.02409544889652668,0.025416282433741295,0.017557859893440324,0.03306286311462847,0.9763217133033939,0.970202585467678,0.9829677265195286,0.009259800203837158,0.006323486135474027,0.011848326474243828,0.00864239375741214,0.0047655978276362415,0.01232529970992527,0.017868035898621664,0.011087997669268213,0.02401008549041563,-0.00044139094364232167,-0.002489371312840521,0.0017267972101735025,-0.0014890708942627334,-0.0037223317713145393,0.00037462867095660116,7
gaussian_score,translation,real,0,current,7,8.0,12.0,10.074385452639659,10.06757722223543,10.081529442193553,783.614285810383,765.7575588181473,797.830829876874,0.009622655734856713,0.006621346186759734,0.012484694875151366,0.014872425059074863,0.01088142697122499,0.01881064157243941,0.9869726794478461,0.9804380697122532,0.9925196004333563,0.004296627802494099,0.0032308930434509784,0.005195891677903641,0.005326027932362615,0.0032155253055889538,0.007559646431042942,0.00956512027206636,0.006558262972270275,0.01230128040113763,7.697786614364685e-05,-0.001335208781723193,0.0012878073915572265,-0.0014609395098712365,-0.0033038880753023395,0.0001909549818368344,7
gaussian_score,translation,real,1,endpoint,0,0.0,1.0,0.6858916100267098,0.6705065547785574,0.7003624276463726,53.389926901876926,51.09720853362992,55.233360916865,0.027293411372669035,0.016078555885385128,0.038226963681489985,0.025082071535454775,0.011619977337443733,0.03674668071957579,0.9493100597924053,0.9291577789223877,0.9699009901296762,0.011208093357252149,0.005349287395470663,0.016909003245494998,0.016085318015416888,0.010716997981069686,0.021942973866964664,0.027462173292247573,0.01636126607190175,0.03870055794035404,0.0061306695578897666,-0.0003972917297390094,0.012518035450687243,-0.0016933853682138515,-0.009075937390283536,0.005549445461802349,7
gaussian_score,translation,real,1,endpoint,1,1.0,1.5,1.263116575543481,1.2599817194374292,1.2660982151482671,98.2907477999109,96.06004654276117,100.17886334801109,0.007863298768977407,-0.0011332748094278703,0.018249376586214054,0.0011135892111574786,-0.009946067427666308,0.012075531009714759,0.97244905913079,0.9526065689731938,0.99253411797264,-0.0003083876623795779,-0.0049620172010287344,0.005492179507331191,0.008171686431356988,0.002964538953297741,0.013371722007819482,0.007946615779420716,-0.001183010493684345,0.018400374545674242,0.0007245267087390634,-0.006033542177625197,0.008026201899916175,-0.00018889721850725476,-0.006753669594021219,0.0064080069375580025,7
gaussian_score,translation,real,1,endpoint,2,1.5,2.0,1.761824766118805,1.7591592224692614,1.764476368543827,137.09818727001465,133.91466017278094,139.57197622806885,-0.0077344751361332325,-0.016666999660248417,0.0020245140792224405,-0.013911943975130856,-0.023508126272802844,-0.004781286051519736,0.996247405892251,0.9805375958728159,1.0118226991532253,-0.01015215110720667,-0.014885311326585033,-0.004755730274766757,0.002417675971073439,-0.0019837086853424077,0.0072755940751823515,-0.007616945541644057,-0.01645650751538973,0.0027346938382903324,0.002128572520941631,-0.0031379512927585834,0.007625077949847775,0.0028127209651516326,-0.0018158961577854423,0.007543379681602971,7
gaussian_score,translation,real,1,endpoint,3,2.0,3.0,2.530955494836713,2.5274894947491426,2.535718391543487,196.94004582175984,192.29442732383066,200.37225878494382,-0.018275160301057143,-0.024472242996732372,-0.012118000715197875,-0.022296215844729097,-0.028669690154050992,-0.016353513747588914,1.0090974366916918,0.9984905388438058,1.0189315473421432,-0.014372188596952563,-0.017652964556304437,-0.010824477925909341,-0.003902971704104583,-0.007152219327025,-0.0009154490160616621,-0.018168302545431527,-0.024350162323488432,-0.011880050868727739,0.0007149384044262732,-0.0025142649792623626,0.004054797250461715,-1.2801128282621786e-05,-0.0021716845375440363,0.002350741924702886,7
gaussian_score,translation,real,1,endpoint,4,3.0,4.0,3.520303091569531,3.517096641006454,3.5236421136314098,273.93523190601564,267.38812777806174,278.8730496619829,-0.02505452340944102,-0.03056139172824138,-0.019447866992878423,-0.027540234896265663,-0.033716644952381594,-0.020715935279191106,1.0234235592543823,1.0152351785970275,1.0310008782730615,-0.018430759593071507,-0.02127866968922069,-0.01574807614459093,-0.006623763816369514,-0.010156080626198135,-0.0029782267403951554,-0.025024238803743003,-0.030526969333611594,-0.019202868926334337,0.0014323844825196868,-0.001936584129381753,0.0046702472020963325,-0.00042792679785339915,-0.0048635929948630694,0.0024162340015609477,7
gaussian_score,translation,real,1,endpoint,5,4.0,6.0,5.053554077061141,5.046688612850275,5.059696434412997,393.23220423918866,384.2542547463863,400.2108246583774,-0.020770265019456363,-0.02480104508138937,-0.017105000832143297,-0.023781961534380554,-0.028670722541949818,-0.01944377511840236,1.0186805485682577,1.0111087884936274,1.027003376269468,-0.01257769021411005,-0.014163687354510205,-0.011137076013206515,-0.008192574805346313,-0.011049010156778505,-0.005769707948925897,-0.02054913542162668,-0.02453665146863395,-0.017083231337192906,0.0018574767980822707,-0.0009114663102370112,0.0044525908029271494,0.0006840971199634366,-0.0016759699576102,0.0031680437057083136,7
gaussian_score,translation,real,1,endpoint,6,6.0,8.0,7.042371056014006,7.035498792751135,7.049094027283132,548.0029812003198,535.4736870454303,557.7613444127606,-0.012073002255699437,-0.016230281435098446,-0.008432054652229131,-0.015139577455455263,-0.0195999131137048,-0.011213810133878099,1.0064445327552203,1.0011995515508396,1.0119760139491742,-0.005421393541830468,-0.006884041713082112,-0.00395778436329754,-0.0066516087138689724,-0.009640080868901182,-0.004256823646266565,-0.01190472410477178,-0.015825520641440258,-0.008328727800051264,0.0014119870123003122,-0.001218702226650312,0.004863317843438575,0.0017445924917157182,-0.0001186207980714109,0.0036432871000636933,7
gaussian_score,translation,real,1,endpoint,7,8.0,12.0,10.074402921867875,10.067489807340086,10.08150279253141,783.9279973699688,765.1487198037149,797.9154447024066,-0.006219623257965143,-0.008667895520344962,-0.0035717462085610545,-0.00917640716398704,-0.012328741095923145,-0.006038210924339705,1.0029215338177992,0.9977435055218817,1.0077871895722332,-0.0029762321747983235,-0.004140337454276521,-0.0016680819796342334,-0.0032433910831668193,-0.004880671917562392,-0.0017520942176664919,-0.005911060927408283,-0.00855624821563281,-0.003134543551898762,0.0019054273349692374,-0.00016635498973582028,0.0035625043309306273,0.001268645148191075,0.00026955126187177755,0.0022127866418234837,7
