movie,method,neighbor_k,n_rows,n_directed_neighbor_pairs,mean_neighbor_distance_px,error_energy,frame_mean_energy_fraction,neighbor_dot,random_same_frame_dot,neighbor_dot_excess,neighbor_dot_excess_normalized,neighbor_cosine,random_same_frame_cosine,neighbor_cosine_excess,neighbor_component_corr,random_same_frame_component_corr,neighbor_component_corr_excess
3,imm_cv_ca_turn,16,12799,204784,54.611240981869116,28.369750533505414,0.05236046007132957,4.73068239303549,1.388302896298066,3.3423794967374243,0.11781490615470824,0.23214023798501382,0.09376710226689292,0.1383731357181209,0.1671071514680728,0.048677015827137314,0.11843013564093549
4,imm_cv_ca_turn,16,13260,212160,52.980961211145825,40.120018852628235,0.24680037614756128,14.03252228574762,9.779557467449276,4.252964818298343,0.10600605233812682,0.3963517012318105,0.27232301761022015,0.12402868362159036,0.3489599271102524,0.24259959169561496,0.10636033541463746
5,imm_cv_ca_turn,16,14154,226464,52.62681370639252,25.903513487257847,0.05355650304431689,4.865893095683473,1.3017870823125206,3.564106013370953,0.1375916056763561,0.2504784725892258,0.09014705416776224,0.16033141842146353,0.18821430980888681,0.049800051381434084,0.13841425842745272
6,imm_cv_ca_turn,16,12960,207360,53.52008898143568,46.177765340811035,0.2270245933642781,15.802827943940873,10.378656785711149,5.424171158229724,0.11746283342637076,0.41454079557937223,0.27719132394539364,0.1373494716339786,0.34362170346444154,0.2243261489507905,0.11929555451365104
1,kalman_cv,16,14446,231136,52.15644886073121,31.072020899706835,0.07484187031792651,5.985560653849837,2.2312608290740066,3.7542998247758304,0.12082573698356557,0.2776279781280667,0.11559360507222033,0.1620343730558464,0.19292171719325296,0.07188355021653685,0.12103816697671611
2,kalman_cv,16,13633,218128,53.043423499950194,25.275074046520682,0.11812217145241824,6.09874977667171,2.906498652612058,3.1922511240596516,0.126300366843004,0.3418463121681961,0.1984606476076182,0.1433856645605779,0.24044618135313656,0.11416717985979127,0.12627900149334528
3,kalman_cv,16,12799,204784,54.611240981869116,27.789948895419936,0.05201545965123438,5.512015924299192,1.3547661804651996,4.157249743833992,0.14959544400310676,0.26088075135011196,0.08570915361557661,0.17517159773453533,0.19896601631839558,0.0487667555648005,0.15019926075359508
4,kalman_cv,16,13260,212160,52.980961211145825,39.892929256380775,0.25944431206139545,14.847794151515618,10.22852782416411,4.619266327351507,0.11579160551647551,0.41428400533096166,0.2734340905421055,0.14084991478885617,0.372740165688446,0.2561600782592303,0.11658008742921566
5,kalman_cv,16,14154,226464,52.62681370639252,26.113458653595075,0.055022233365810816,5.292795778131304,1.3517540760267541,3.94104170210455,0.15091994340481518,0.26651130819795915,0.090720356378804,0.17579095181915516,0.20307249167327387,0.051565502552918016,0.15150698912035587
6,kalman_cv,16,12960,207360,53.52008898143568,46.037309326927215,0.24503015481347476,17.402667987382102,11.197061821554753,6.20560616582735,0.1347951532475355,0.44249240659381395,0.2892238971502507,0.15326850944356324,0.3795918599991684,0.24341296790134437,0.13617889209782402
1,v52_rolling,16,14446,231136,52.15644886073121,25.42782696897474,0.08618552474846514,5.821760002096879,2.120955317663497,3.700804684433382,0.14554152381754235,0.2868398956348498,0.11778598888389025,0.16905390675095955,0.22821025593340982,0.08177228277898334,0.14643797315442647
2,v52_rolling,16,13633,218128,53.043423499950194,21.913866981325626,0.1831314089351111,7.224701265188778,3.9445257119043435,3.2801755532844346,0.14968492580883633,0.3790878255813272,0.23042533712180652,0.14866248845952068,0.3188823335822982,0.167079976643557,0.15180235693874122
3,v52_rolling,16,12799,204784,54.611240981869116,21.952531144612532,0.07590123139479961,4.752875747880536,1.5916198585225578,3.161255889357978,0.14400416373552422,0.27570244343461364,0.11846349928207636,0.15723894415253728,0.2075300663138133,0.0609450566509424,0.14658500966287089
4,v52_rolling,16,13260,212160,52.980961211145825,31.59554558278658,0.26663533660191224,12.145992041592082,8.351795646827629,3.7941963947644535,0.12008643385577591,0.4298974512813981,0.3109570141837131,0.11894043709768504,0.3739825070669083,0.25070249286965524,0.12328001419725304
5,v52_rolling,16,14154,226464,52.62681370639252,20.732588520899547,0.06695183508636786,5.212632097900012,1.325879681987155,3.8867524159128566,0.18747067747931254,0.297760364091819,0.09714416963763556,0.20061619445418344,0.25115221799827975,0.06256091692141665,0.18859130107686312
6,v52_rolling,16,12960,207360,53.52008898143568,36.634132357106466,0.2775286574791319,15.02173763092575,10.071200437276325,4.950537193649426,0.13513455553940795,0.4517503190626667,0.3177688021466018,0.1339815169160649,0.410144699679542,0.27246519317388096,0.13767950650566102
1,v97,16,14446,231136,52.15644886073121,23.659887793857557,0.09024889932257964,5.046226515164986,2.0762620184341354,2.9699644967308507,0.1255274125814703,0.27813969772956953,0.1326122292873317,0.14552746844223782,0.2131507735700242,0.08666884582278366,0.12648192774724054
2,v97,16,13633,218128,53.043423499950194,19.17416592945476,0.15249927983861147,5.0928660435770405,2.8684348643625595,2.224431179214481,0.1160118874217824,0.336348292078454,0.21990115953670544,0.11644713254174857,0.2646079446482427,0.1485407349980504,0.11606720965019232
3,v97,16,12799,204784,54.611240981869116,21.07106052057742,0.06965072214559118,4.026631987661806,1.406117806941702,2.620514180720104,0.12436555711854093,0.2483836565703695,0.11335400647151768,0.13502965009885182,0.18805507642951547,0.062366379376632794,0.12568869705288266
4,v97,16,13260,212160,52.980961211145825,29.97064562605361,0.27425140648103863,11.271301692065679,8.124454428762682,3.1468472633029965,0.10499764678300519,0.40255885785915896,0.2933710013313824,0.10918785652777657,0.37573537636792886,0.26956361411267915,0.10617176225524971
5,v97,16,14154,226464,52.62681370639252,19.152958311586143,0.06641229436846988,4.073866170600366,1.2081831026253966,2.865683067974969,0.14962091084599916,0.26367734637767304,0.1045324520473132,0.15914489433035983,0.21269169108539845,0.062001177661241115,0.15069051342415735
6,v97,16,12960,207360,53.52008898143568,34.458070220419906,0.2563644596628235,13.097595002975794,8.731758139339167,4.365836863636627,0.12669998162141494,0.42156391086352063,0.29252469884063814,0.1290392120228825,0.38167379619259123,0.25289720074434907,0.12877659544824216
