objective_name,packet_name,control,horizon,movies,component_rmse_mean,component_rmse_std,vector_rmse_mean,r2_mean,v97_component_rmse_mean,gain_vs_v97_percent_mean,movies_improved_vs_v97,sign_flip_p,bootstrap_mean_delta,bootstrap_ci_low,bootstrap_ci_high,bootstrap_probability_positive
h6_guard10,own_only,stale_time,4,7,5.276692095259975,0.20322137644956223,7.462369525583557,0.8893267421757199,5.602715480152857,5.831341118161769,7,0.015625,0.32605989302916566,0.3002759944297931,0.35017825211279885,1.0
h6_guard10,own_only,stale_time,6,7,5.7713633166045915,0.23856079945919592,8.16194027572478,0.9318533375131797,6.496100228503578,11.17374381655108,7,0.015625,0.7245433002999394,0.6846572590298889,0.7641289651940416,1.0
h6_guard10,own_only,v97_no_update,1,7,3.420378932523928,0.2282849131315589,4.837146274830549,0.4899134428720919,3.420378932523928,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,own_only,v97_no_update,2,7,4.3704799043987395,0.19088461483858346,6.180791954879765,0.7481035821221543,4.3704799043987395,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,own_only,v97_no_update,4,7,5.602715480152857,0.1870238879192177,7.923436218149855,0.8752971361036341,5.602715480152857,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,own_only,v97_no_update,6,7,6.496100228503578,0.2160690211475596,9.18687304568472,0.9137298669609993,6.496100228503578,0.0,0,1.0,0.0,0.0,0.0,0.0
h6_guard10,own_only,wrong_cell,1,7,3.661000200608947,0.2762923550090383,5.177436135551795,0.4151840425416328,3.420378932523928,-6.9830483802373005,0,0.015625,-0.2407283504568225,-0.2757050397491302,-0.20558375474382398,0.0
h6_guard10,own_only,wrong_cell,2,7,4.601447647691041,0.19400138166784156,6.507429669914444,0.7207994520807226,4.3704799043987395,-5.290662378044087,0,0.015625,-0.23097989387578813,-0.23435383793470368,-0.22757780655177598,0.0
h6_guard10,own_only,wrong_cell,4,7,5.942507365479577,0.18565993837828362,8.403974510763229,0.8597361054944902,5.602715480152857,-6.071641029104898,0,0.015625,-0.33980995862141206,-0.34995868452806267,-0.32802222022652827,0.0
h6_guard10,own_only,wrong_cell,6,7,6.90988673720142,0.203281270893116,9.772055538212223,0.902411148570397,6.496100228503578,-6.382237988545147,0,0.015625,-0.41369756550656467,-0.4367006364957073,-0.39207217439863495,0.0
