movie,representation,detrend,control,control_repeat,lag,geometry,metric,unit,first_value,e_folding,first_zero,integral_positive,exponential_xi,exponential_amplitude,exponential_rmse,n_points
10,raw,none,real,0,3,start,vector_correlation,nearest_neighbour,0.026017806409817393,1.717202842917494,5.038572004079995,2.794514547930315,2.64474090110392,0.02994106889411482,0.004701775425018019,8
10,raw,none,real,0,3,start,vector_correlation,px,0.026017806409817393,136.21784544944884,399.68348299657595,221.67446887024718,209.64968373241786,0.02995167944298406,0.004701737878506157,8
10,raw,none,real,0,3,start,direction_correlation,nearest_neighbour,0.03132292450600311,2.7376691538132185,,3.679947259731925,2.7975560482774604,0.04241217781319527,0.005623348986152457,8
10,raw,none,real,0,3,start,direction_correlation,px,0.03132292450600311,217.16312896554817,,291.91141922129714,221.91856690813796,0.04241171038871103,0.005623397442396615,8
10,raw,none,real,0,4,endpoint,vector_correlation,nearest_neighbour,0.02253521537111901,2.5158879321260113,7.008037282463505,2.224987454232888,2.183440642941259,0.036835262341509245,0.0052145352186885605,8
10,raw,none,real,0,4,endpoint,vector_correlation,px,0.02253521537111901,199.59491501599422,555.9782770852753,176.51887047174213,173.22451946980098,0.03683474538265951,0.005214630017468874,8
10,raw,none,real,0,4,endpoint,direction_correlation,nearest_neighbour,0.02683379521781606,3.3291766023500244,,2.9897594462398933,2.6520169249667176,0.03936556012237492,0.0027805807646500056,8
10,raw,none,real,0,4,endpoint,direction_correlation,px,0.02683379521781606,264.11641333812827,,237.19199013432495,210.39821675403545,0.03936522424626654,0.0027806789569727155,8
10,raw,none,real,0,4,start,vector_correlation,nearest_neighbour,0.021547454111101413,2.5681512482779376,,2.4467949578363224,2.1851850626086167,0.03785249438890813,0.005275333121490906,8
10,raw,none,real,0,4,start,vector_correlation,px,0.021547454111101413,203.7426146394691,,194.1162545386592,173.36268407974998,0.03785211879095929,0.005275408808386438,8
10,raw,none,real,0,4,start,direction_correlation,nearest_neighbour,0.025843757310748946,3.338441946959999,,3.130100778516183,2.7503331248072302,0.03862998490816688,0.0033076970746970563,8
10,raw,none,real,0,4,start,direction_correlation,px,0.025843757310748946,264.8526409058864,,248.3255729379434,218.1979631547921,0.038629784316469865,0.003307764012444942,8
10,raw,none,real,0,5,endpoint,vector_correlation,nearest_neighbour,-0.003919491002045272,,,,7.295628088541561,0.012920784559463546,0.0016666356401465127,8
10,raw,none,real,0,5,endpoint,vector_correlation,px,-0.003919491002045272,,,,579.1760838816406,0.0129208065921369,0.0016666366964868285,8
10,raw,none,real,0,5,endpoint,direction_correlation,nearest_neighbour,-0.005295618643626529,,,,4.035339048708819,0.021554224418510824,0.004554650041238217,8
10,raw,none,real,0,5,endpoint,direction_correlation,px,-0.005295618643626529,,,,320.6061470827981,0.021544789934054825,0.0045546348801291485,8
10,raw,none,real,0,5,start,vector_correlation,nearest_neighbour,-0.0005502616224015943,,,,7.298371936404147,0.013101691517589163,0.00295920171674835,8
10,raw,none,real,0,5,start,vector_correlation,px,-0.0005502616224015943,,,,579.3952312320087,0.013101705586357629,0.0029592005199299723,8
10,raw,none,real,0,5,start,direction_correlation,nearest_neighbour,-0.003542850886819961,,,,4.640809976230214,0.01955119543123817,0.0037401256037916733,8
10,raw,none,real,0,5,start,direction_correlation,px,-0.003542850886819961,,,,368.41929639538284,0.01955124155430048,0.003740114747743467,8
10,raw,none,real,0,6,endpoint,vector_correlation,nearest_neighbour,0.00849615705020419,0.9155044256475939,1.0522731487347006,2.0554702756810777,6.252627482820163,0.008428304657444373,0.001154790651706313,8
10,raw,none,real,0,6,endpoint,vector_correlation,px,0.00849615705020419,72.66591209628007,83.52168324430357,163.14908075967247,496.28947108749674,0.008428301550763179,0.0011547893107865827,8
10,raw,none,real,0,6,endpoint,direction_correlation,nearest_neighbour,0.01017483968409482,1.0415653098206308,1.2516985311437971,2.3954319630697207,3.1688229086442985,0.01571999783454447,0.00274227970927205,8
10,raw,none,real,0,6,endpoint,direction_correlation,px,0.01017483968409482,82.67176780956629,99.35071391501776,190.1327886717025,251.51957086771074,0.01571995855166018,0.0027422818619636173,8
10,raw,none,real,0,6,start,vector_correlation,nearest_neighbour,0.010444040580764723,1.064474883929966,4.770457217008265,1.489507309324519,4.945060473805092,0.006622791938305931,0.0039010316178297623,8
10,raw,none,real,0,6,start,vector_correlation,px,0.010444040580764723,84.49017353201067,378.6461583960922,118.22742261336072,392.54895151540575,0.006622527482136082,0.003901040867450848,8
10,raw,none,real,0,6,start,direction_correlation,nearest_neighbour,0.009663908548493527,1.1074842992238259,4.974059067643636,2.4255065106003815,12.724846831532762,0.008007610379710156,0.003356618262903899,8
10,raw,none,real,0,6,start,direction_correlation,px,0.009663908548493527,87.9038818219014,394.80668151635876,192.52072888145008,1009.9895205477433,0.008007628403804522,0.0033566163973968327,8
10,raw,translation,real,0,0,current,vector_correlation,nearest_neighbour,0.1261937287765916,1.5009625645154714,,1.3526618392279204,0.8717603524371068,0.27095826009194174,0.007578453391435619,8
10,raw,translation,real,0,0,current,vector_correlation,px,0.1261937287765916,118.99005674820104,,107.23483970431023,69.11271624242242,0.27093620282243513,0.007577970057324178,8
10,raw,translation,real,0,0,current,direction_correlation,nearest_neighbour,0.1752504375511538,1.8939706553655622,,1.7962111525791409,1.2387356770897724,0.28581220228288756,0.014383148201465646,8
10,raw,translation,real,0,0,current,direction_correlation,px,0.1752504375511538,150.14523718622854,,142.39723050973697,98.20362628251146,0.28580209903883075,0.014382400885284396,8
10,raw,translation,real,0,1,endpoint,vector_correlation,nearest_neighbour,0.026214793372501453,1.3027678730191858,1.683978726109323,0.5035177381645902,,,,8
10,raw,translation,real,0,1,endpoint,vector_correlation,px,0.026214793372501453,103.39034562561221,133.64259649610352,39.96259998426872,,,,8
10,raw,translation,real,0,1,endpoint,direction_correlation,nearest_neighbour,0.0369514892539838,1.0716663021746848,1.3135215098031734,0.3141807253648757,,,,8
10,raw,translation,real,0,1,endpoint,direction_correlation,px,0.0369514892539838,85.04850280619138,104.24373611835985,24.93605843400711,,,,8
10,raw,translation,real,0,1,start,vector_correlation,nearest_neighbour,0.027184153646894336,1.2118082203989355,1.7220739861470362,0.45053629866194606,,,,8
10,raw,translation,real,0,1,start,vector_correlation,px,0.027184153646894336,96.17145497016907,136.66544456929498,35.757608162713396,,,,8
10,raw,translation,real,0,1,start,direction_correlation,nearest_neighbour,0.03301929903469333,1.0965371507832833,1.3542993264514822,0.34576032784105976,,,,8
10,raw,translation,real,0,1,start,direction_correlation,px,0.03301929903469333,87.02254378642948,107.479739845148,27.44222194621104,,,,8
10,raw,translation,real,0,2,endpoint,vector_correlation,nearest_neighbour,0.023832521642851285,2.5433670296527042,,2.5881859551982616,1.8608547034072762,0.03313287970742705,0.002648798017295555,8
10,raw,translation,real,0,2,endpoint,vector_correlation,px,0.023832521642851285,201.87379741441194,,205.43582265593358,147.7073936086541,0.033132009594654475,0.00264879066192149,8
10,raw,translation,real,0,2,endpoint,direction_correlation,nearest_neighbour,0.03782353021279683,2.62210346484813,,2.3915208966886006,1.9136874867362403,0.054107739755755564,0.0028451587091503725,8
10,raw,translation,real,0,2,endpoint,direction_correlation,px,0.03782353021279683,208.12359710007823,,189.8257648613614,151.83090647001,0.05412252793138809,0.002845176618550593,8
10,raw,translation,real,0,2,start,vector_correlation,nearest_neighbour,0.029243830672897576,1.562976672044512,,2.0703731434675237,1.1171309431643195,0.052476992742221396,0.003358942257896564,8
10,raw,translation,real,0,2,start,vector_correlation,px,0.029243830672897576,124.0592363889175,,164.3345161943305,88.67579639643363,0.05247376733457038,0.003358919253083789,8
10,raw,translation,real,0,2,start,direction_correlation,nearest_neighbour,0.039303254275648306,2.4959563141003596,,2.318570426902877,1.8578302951519623,0.05597344030432298,0.0025288661790270426,8
10,raw,translation,real,0,2,start,direction_correlation,px,0.039303254275648306,198.11072371252632,,184.03464865328363,147.46379168287953,0.0559728507305383,0.0025288733884240187,8
10,raw,translation,real,0,3,endpoint,vector_correlation,nearest_neighbour,0.014874637490148479,2.8608971533899856,3.4668180016965655,2.2920213680322132,3.13924160587534,0.02023771319005407,0.001547174810065163,8
10,raw,translation,real,0,3,endpoint,vector_correlation,px,0.014874637490148479,226.93669406794777,275.0024365390497,181.81370616022787,249.0208171077417,0.020237524062929304,0.0015472188364481522,8
10,raw,translation,real,0,3,endpoint,direction_correlation,nearest_neighbour,0.02953465753711154,2.276792280023628,3.4039458179484474,1.731598050444945,1.8734759336834899,0.046657560609074465,0.0043045927771226,8
10,raw,translation,real,0,3,endpoint,direction_correlation,px,0.02953465753711154,180.60286099481806,270.01498941443157,137.35829813118386,148.6144487807888,0.04665671759306219,0.0043047288794382564,8
10,raw,translation,real,0,3,start,vector_correlation,nearest_neighbour,0.02343958402737335,1.5753375526978035,3.422413411888732,1.4007793590863882,1.3016025583066537,0.037906055491620426,0.002773661890584463,8
10,raw,translation,real,0,3,start,vector_correlation,px,0.02343958402737335,124.96429753416626,271.47994277374175,111.1175189119783,103.25185367300645,0.037905055060993495,0.002773576681770256,8
10,raw,translation,real,0,3,start,direction_correlation,nearest_neighbour,0.030735315810854,2.2875920241269534,3.237667939110506,1.705601275771226,1.8684954825249807,0.048535629114254054,0.00390513887957591,8
10,raw,translation,real,0,3,start,direction_correlation,px,0.030735315810854,181.4618866206964,256.8251496470282,135.29785565925948,148.2219800495429,0.048534524717784445,0.0039052964012890263,8
10,raw,translation,real,0,4,endpoint,vector_correlation,nearest_neighbour,0.019640050575335688,2.755746180904664,,2.645516091242204,2.2745778154728504,0.0339904594022087,0.004909555903892765,8
10,raw,translation,real,0,4,endpoint,vector_correlation,px,0.019640050575335688,218.6238156501888,,209.88098539245965,180.43729161759669,0.03399192988043745,0.004909642618664435,8
10,raw,translation,real,0,4,endpoint,direction_correlation,nearest_neighbour,0.023954471253570146,3.038804438589786,,2.6774605609743025,2.2771568487405696,0.03771050568380513,0.003036756271413489,8
10,raw,translation,real,0,4,endpoint,direction_correlation,px,0.023954471253570146,241.0799933441819,,212.41580561323713,180.65897545720395,0.03771009953200195,0.0030368344500784255,8
10,raw,translation,real,0,4,start,vector_correlation,nearest_neighbour,0.019686302600919765,2.7309992020313345,,2.751733043201549,2.2273331378960326,0.035855034875818835,0.005332617237893052,8
10,raw,translation,real,0,4,start,vector_correlation,px,0.019686302600919765,216.66194853293203,,218.3081524739461,176.70665872724766,0.03585466448554598,0.005332688235197202,8
10,raw,translation,real,0,4,start,direction_correlation,nearest_neighbour,0.023547491763755948,3.0246027087502494,,2.720559610252904,2.2540778204269905,0.038125908475131115,0.0035527295893688065,8
10,raw,translation,real,0,4,start,direction_correlation,px,0.023547491763755948,239.95460679584943,,215.83494230673045,178.82787225242424,0.03812563292133868,0.003552782727849253,8
10,raw,translation,real,0,5,endpoint,vector_correlation,nearest_neighbour,-0.0018770109097290852,,,,4.557389315696977,0.012612978663034716,0.0012671193017921303,8
10,raw,translation,real,0,5,endpoint,vector_correlation,px,-0.0018770109097290852,,,,361.7964192740391,0.012613010961073829,0.0012671202878865666,8
10,raw,translation,real,0,5,endpoint,direction_correlation,nearest_neighbour,-0.007807556020281017,,,,1.477691966963332,0.04198451583718255,0.0029295248575329337,8
10,raw,translation,real,0,5,endpoint,direction_correlation,px,-0.007807556020281017,,,,117.30701064056349,0.04198578596641176,0.0029294820429385353,8
10,raw,translation,real,0,5,start,vector_correlation,nearest_neighbour,0.0008170210549788791,,,51.80258941295986,10.076885467165832,0.007451445880548656,0.0037846884369925732,8
10,raw,translation,real,0,5,start,vector_correlation,px,0.0008170210549788791,,,4112.444830648228,799.9754968462718,0.007451441675275912,0.003784689903482651,8
10,raw,translation,real,0,5,start,direction_correlation,nearest_neighbour,-0.006961265523338083,,,,1.8890924625073564,0.031494697783392436,0.002450072836485344,8
10,raw,translation,real,0,5,start,direction_correlation,px,-0.006961265523338083,,,,149.97004399436656,0.0314946297354846,0.002450063076667788,8
10,raw,translation,real,0,6,endpoint,vector_correlation,nearest_neighbour,0.01468659721165059,1.0494536123273832,1.264177641966218,2.5246279763468964,3.7748949405104684,0.017512075935353318,0.0012125927253505845,8
10,raw,translation,real,0,6,endpoint,vector_correlation,px,0.01468659721165059,83.29788761844353,100.34122086837101,200.38714924733273,299.6247992388854,0.017512056682541167,0.001212590649025662,8
10,raw,translation,real,0,6,endpoint,direction_correlation,nearest_neighbour,0.010835766140494092,5.320620050420431,,5.566417511528965,4.779827704669171,0.018127762587993743,0.003350223887107106,8
10,raw,translation,real,0,6,endpoint,direction_correlation,px,0.010835766140494092,422.3134868432451,,441.8222537272107,379.389036983445,0.018127747653770586,0.003350226910110882,8
10,raw,translation,real,0,6,start,vector_correlation,nearest_neighbour,0.01612936024417941,1.584393010179101,6.543115553513256,2.3432808692726113,3.665905726847409,0.014992360417923102,0.00292811132509651,8
10,raw,translation,real,0,6,start,vector_correlation,px,0.01612936024417941,125.75613298056271,519.3457616180567,185.9930714190466,290.9772249966847,0.014992241477960685,0.0029281316982855375,8
10,raw,translation,real,0,6,start,direction_correlation,nearest_neighbour,0.009520812002598293,5.300226465473781,,6.357733256684443,5.066675599450053,0.0172229015288112,0.0029401801780364425,8
10,raw,translation,real,0,6,start,direction_correlation,px,0.009520812002598293,420.695295811354,,504.6299901441945,402.1545149733509,0.017222929483982026,0.002940159944894474,8
11,gaussian_score,affine,real,0,0,current,vector_correlation,nearest_neighbour,0.1932770827165121,1.3092475755092357,4.0965683266637996,0.6891672913351431,0.6205980599082597,0.554744381522519,0.003006911925886318,8
11,gaussian_score,affine,real,0,0,current,vector_correlation,px,0.1932770827165121,95.62353587214373,299.19610294018236,50.33923667256454,45.33190437826048,0.5545988636897583,0.0030071402029747457,8
11,gaussian_score,affine,real,0,0,current,direction_correlation,nearest_neighbour,0.19710787553223702,1.318967948133055,5.86576085030607,0.808146963533115,0.6907557537822715,0.5040618516919924,0.004109446129577859,8
11,gaussian_score,affine,real,0,0,current,direction_correlation,px,0.19710787553223702,96.33352215986298,428.4111585936581,59.02894727057845,50.45630574265089,0.5039468041493511,0.004108181288748242,8
11,gaussian_score,affine,real,0,1,endpoint,vector_correlation,nearest_neighbour,0.05344328595299376,1.7283059869591195,2.5697458670817044,0.9549775838048491,1.002808257176447,0.1076889985414179,0.0051516923462584085,8
11,gaussian_score,affine,real,0,1,endpoint,vector_correlation,px,0.05344328595299376,126.259105806676,187.72623586099928,69.769963006932,73.26515513441099,0.10767247346093313,0.005152265024361481,8
11,gaussian_score,affine,real,0,1,endpoint,direction_correlation,nearest_neighbour,0.05083540294491038,1.5634697565091111,2.251194601940703,0.7760027683577315,0.8994842620089839,0.10740729093686514,0.0040232924719816494,8
11,gaussian_score,affine,real,0,1,endpoint,direction_correlation,px,0.05083540294491038,114.21683390929891,164.45612819122516,56.69502576541615,65.71814621192104,0.10738650954714182,0.004023650359667435,8
11,gaussian_score,affine,real,0,1,start,vector_correlation,nearest_neighbour,0.051270016725858736,1.6889053029686774,2.6402758470226306,0.975272859481988,1.0152051367743942,0.10362973113462627,0.005838070296502396,8
11,gaussian_score,affine,real,0,1,start,vector_correlation,px,0.051270016725858736,123.38014411040257,192.87833335733546,71.24942945730155,74.16711732688947,0.10362242648156955,0.005838401464137793,8
11,gaussian_score,affine,real,0,1,start,direction_correlation,nearest_neighbour,0.05047152078073404,1.5643108933302963,2.245121146178364,0.7775493331211928,0.9017090675413625,0.10649435277911912,0.0041455127698203295,8
11,gaussian_score,affine,real,0,1,start,direction_correlation,px,0.05047152078073404,114.27807562074103,164.01193118207755,56.804975320411074,65.87657695738868,0.1064845843070767,0.0041457395048906664,8
11,gaussian_score,affine,real,0,2,endpoint,vector_correlation,nearest_neighbour,0.03370642941042771,2.7375157338978395,3.2542334719261623,2.3331507448193776,3.277779106890909,0.04686037285361241,0.003892883530077944,8
11,gaussian_score,affine,real,0,2,endpoint,vector_correlation,px,0.03370642941042771,200.04479061314242,237.80484257458352,170.49967907393574,239.5313623641594,0.04685975301554627,0.0038930617130027052,8
11,gaussian_score,affine,real,0,2,endpoint,direction_correlation,nearest_neighbour,0.03934604851232058,2.6350807069415545,3.465588327256093,1.7630590127116115,2.2060436997404715,0.05510989206337933,0.0021785378214918627,8
11,gaussian_score,affine,real,0,2,endpoint,direction_correlation,px,0.03934604851232058,192.55917195545874,253.24996808936424,128.83980735695647,161.21315753328574,0.05510864486269544,0.0021786874637901117,8
11,gaussian_score,affine,real,0,2,start,vector_correlation,nearest_neighbour,0.038796878449272876,2.6017175056671227,3.2997277265056657,1.9796793239810135,2.5817739966843467,0.053889347357692644,0.00315833258227893,8
11,gaussian_score,affine,real,0,2,start,vector_correlation,px,0.038796878449272876,190.1183310529341,241.12801676176161,144.66646502361726,188.66548627978844,0.0538889138028631,0.0031585039228145427,8
11,gaussian_score,affine,real,0,2,start,direction_correlation,nearest_neighbour,0.04600815455646704,2.3572406275015245,3.696305198981253,1.500715506238308,1.4503713580469535,0.07421610234503567,0.0027697831461843928,8
11,gaussian_score,affine,real,0,2,start,direction_correlation,px,0.04600815455646704,172.25370829782946,270.1079810287236,109.66614062641278,105.98731030445013,0.07421513239681739,0.002769800111599276,8
11,gaussian_score,affine,real,0,3,endpoint,vector_correlation,nearest_neighbour,0.028081131321000628,2.781634954408056,3.4847035524812435,1.7404628485256641,2.3607134064214748,0.04022419199310503,0.004414763037404113,8
11,gaussian_score,affine,real,0,3,endpoint,vector_correlation,px,0.028081131321000628,203.32375686296731,254.7177187005932,127.22188455412086,172.5601695992719,0.04022385491436053,0.004414814071555221,8
11,gaussian_score,affine,real,0,3,endpoint,direction_correlation,nearest_neighbour,0.02160244746434994,2.865425421077356,3.8277128337580666,1.9911795812453472,1.8863030158319678,0.03645425479508311,0.00464083760708787,8
11,gaussian_score,affine,real,0,3,endpoint,direction_correlation,px,0.02160244746434994,209.44879794453553,279.7890610763211,145.5484148543798,137.88283358619194,0.03645378670173885,0.004640882569223954,8
11,gaussian_score,affine,real,0,3,start,vector_correlation,nearest_neighbour,0.03261571994455119,2.708287829735271,3.513594432156136,1.465828479802719,1.5140550977659994,0.05250293923417341,0.0037445812663655046,8
11,gaussian_score,affine,real,0,3,start,vector_correlation,px,0.03261571994455119,197.96093051974594,256.8299618314071,107.14879046756126,110.67425200979577,0.05250102751046113,0.0037444943901670017,8
11,gaussian_score,affine,real,0,3,start,direction_correlation,nearest_neighbour,0.02512964637710736,2.792811158626797,3.923591461825078,1.78288493578417,1.7107078679365761,0.040186840789830446,0.003484124644151387,8
11,gaussian_score,affine,real,0,3,start,direction_correlation,px,0.02512964637710736,204.13970427736706,286.79732268185853,130.32488529159508,125.0489049266109,0.04018557813363204,0.0034841007322682876,8
11,gaussian_score,affine,real,0,4,endpoint,vector_correlation,nearest_neighbour,0.027002384065348835,2.812891522122097,4.731047972861218,2.262676106288087,2.1408747397512085,0.0455574455362407,0.005817136657943867,8
11,gaussian_score,affine,real,0,4,endpoint,vector_correlation,px,0.027002384065348835,205.66509612693284,345.9121882888508,165.44203730980576,156.53708737224466,0.0455562138260664,0.005817244083758266,8
11,gaussian_score,affine,real,0,4,endpoint,direction_correlation,nearest_neighbour,0.027577513255242936,2.3156612019855043,4.677969871587367,1.7443375518574675,1.6534738058741503,0.04574451511377685,0.0033991639779725885,8
11,gaussian_score,affine,real,0,4,endpoint,direction_correlation,px,0.027577513255242936,169.30983009421908,342.03153885404436,127.54225967152034,120.88923668122106,0.04574547965689218,0.0033993644636268598,8
11,gaussian_score,affine,real,0,4,start,vector_correlation,nearest_neighbour,0.029301276231995715,2.5598814118668747,4.721359097596704,2.0821470110800666,1.9189564927121125,0.04975904907023555,0.006067838025357584,8
11,gaussian_score,affine,real,0,4,start,vector_correlation,px,0.029301276231995715,187.1644582783671,345.20376563090656,152.24638361689165,140.31333019001505,0.04975669508381361,0.006067876041391823,8
11,gaussian_score,affine,real,0,4,start,direction_correlation,nearest_neighbour,0.029496495525313287,2.136990164192832,4.8859808897802335,1.6017449955552183,1.4598769044277495,0.05004361425821617,0.0028664977056437773,8
11,gaussian_score,affine,real,0,4,start,direction_correlation,px,0.029496495525313287,156.24918869007553,357.23963914790926,117.11934273731586,106.74072946009689,0.050042112375896425,0.002866660593437175,8
11,gaussian_score,affine,real,0,5,endpoint,vector_correlation,nearest_neighbour,0.02204931978926169,2.2494787292719067,5.6031225303374095,1.7130086871429722,1.6770653397931006,0.03666635924878517,0.0027943554160801943,8
11,gaussian_score,affine,real,0,5,endpoint,vector_correlation,px,0.02204931978926169,164.54811841437922,409.86353321306467,125.31148039360855,122.68245286306617,0.036664431527682104,0.0027945388084115396,8
11,gaussian_score,affine,real,0,5,endpoint,direction_correlation,nearest_neighbour,0.017264311801213537,2.4223808898492676,4.91625475830562,2.150371297018859,2.282086815282299,0.02574480133988671,0.002214611498879531,8
11,gaussian_score,affine,real,0,5,endpoint,direction_correlation,px,0.017264311801213537,177.1936584725731,359.6178160373128,157.30433279101794,166.94221282275504,0.025743748153823905,0.002214746154192814,8
11,gaussian_score,affine,real,0,5,start,vector_correlation,nearest_neighbour,0.01740719501618371,2.421200727179767,5.644838138927807,2.3291052812506727,2.0633080606680196,0.031803927549037866,0.005042552413954055,8
11,gaussian_score,affine,real,0,5,start,vector_correlation,px,0.01740719501618371,177.1069303112331,412.9151473992652,170.3775263074364,150.90711672521368,0.031806677753465705,0.0050426420731636695,8
11,gaussian_score,affine,real,0,5,start,direction_correlation,nearest_neighbour,0.015281418785571934,2.5078889268864692,4.965079023458576,2.5280756682552084,2.7871868044638886,0.022859794309428815,0.002752111119657696,8
11,gaussian_score,affine,real,0,5,start,direction_correlation,px,0.015281418785571934,183.4469435213779,363.18964626954084,184.9309548253904,203.88749770709316,0.02285938993539482,0.0027522057074361606,8
11,gaussian_score,affine,real,0,6,endpoint,vector_correlation,nearest_neighbour,0.021150241975492805,3.2241929315600304,4.547182929341224,2.2501910115076917,3.1534320029806238,0.02634084289330865,0.0059354522201123935,8
11,gaussian_score,affine,real,0,6,endpoint,vector_correlation,px,0.021150241975492805,236.01216757118615,332.8537523470982,164.71355685555307,230.8421446757243,0.02634024622920664,0.005935592231642366,8
11,gaussian_score,affine,real,0,6,endpoint,direction_correlation,nearest_neighbour,0.021950768215784917,1.2677372811607799,5.056756890216981,2.4462606432840026,3.8102449450604636,0.023576882741372655,0.004779141616024656,8
11,gaussian_score,affine,real,0,6,endpoint,direction_correlation,px,0.021950768215784917,92.79794326169868,370.15305334684325,179.06647311660902,278.9200212067133,0.02357655843901797,0.004779221804316044,8
11,gaussian_score,affine,real,0,6,start,vector_correlation,nearest_neighbour,0.027814937104329213,1.1098301484070463,4.51605410493418,1.7130022071317115,2.583036980839808,0.03090004439313402,0.0081951419127682,8
11,gaussian_score,affine,real,0,6,start,vector_correlation,px,0.027814937104329213,81.23798497237671,330.576224595185,125.39061120070457,189.0902139911685,0.030898908310153846,0.008195310997772872,8
11,gaussian_score,affine,real,0,6,start,direction_correlation,nearest_neighbour,0.0276951322262696,1.0930669879777786,4.96288033025145,1.9411521974724049,3.1227673285151236,0.026867203859319382,0.006668540959939027,8
11,gaussian_score,affine,real,0,6,start,direction_correlation,px,0.0276951322262696,80.01098782149916,363.2823068000286,142.09170760479083,228.59861030074183,0.02686650415116213,0.006668638812846261,8
11,gaussian_score,affine,spatial_shuffle,0,0,current,vector_correlation,nearest_neighbour,-0.0001858328126936743,,,,7.487478857215617,0.004114850131171777,0.0010898412506547962,8
11,gaussian_score,affine,spatial_shuffle,0,0,current,vector_correlation,px,-0.0001858328126936743,,,,546.8565183581982,0.004114869042337903,0.0010898410718350416,8
11,gaussian_score,affine,spatial_shuffle,0,0,current,direction_correlation,nearest_neighbour,0.01221411686795322,0.957080712729108,1.1340385833504525,2.842990939697059,3.0361948487515327,0.01635547219228059,0.0020825354816040175,8
11,gaussian_score,affine,spatial_shuffle,0,0,current,direction_correlation,px,0.01221411686795322,69.89901142874687,82.82529450363822,207.64520073886322,221.76178836649973,0.016354919097729907,0.002082590334545732,8
11,gaussian_score,affine,spatial_shuffle,0,1,endpoint,vector_correlation,nearest_neighbour,-0.0042850118693102315,,,,1128626.4923322797,0.004043587139348181,0.001885254359989504,8
11,gaussian_score,affine,spatial_shuffle,0,1,endpoint,vector_correlation,px,-0.0042850118693102315,,,,82449361.74054214,0.004043587139382003,0.0018852543599169327,8
11,gaussian_score,affine,spatial_shuffle,0,1,endpoint,direction_correlation,nearest_neighbour,-0.009651378731530012,,,,,,,8
11,gaussian_score,affine,spatial_shuffle,0,1,endpoint,direction_correlation,px,-0.009651378731530012,,,,,,,8
11,gaussian_score,affine,spatial_shuffle,0,1,start,vector_correlation,nearest_neighbour,-0.002824584182823544,,,,1133285.0177336188,0.0038342101341112276,0.002480089262707465,8
11,gaussian_score,affine,spatial_shuffle,0,1,start,vector_correlation,px,-0.002824584182823544,,,,82789556.15646696,0.0038342101389580376,0.002480089262686123,8
11,gaussian_score,affine,spatial_shuffle,0,1,start,direction_correlation,nearest_neighbour,-0.00714679117681372,,,,,,,8
11,gaussian_score,affine,spatial_shuffle,0,1,start,direction_correlation,px,-0.00714679117681372,,,,,,,8
11,gaussian_score,affine,spatial_shuffle,0,2,endpoint,vector_correlation,nearest_neighbour,0.0017468700011348264,3.152854019909658,3.219469446274337,15.524800547387509,17.00113553164886,0.008159577246850621,0.004814970426873954,8
11,gaussian_score,affine,spatial_shuffle,0,2,endpoint,vector_correlation,px,0.0017468700011348264,230.39636190083547,235.26440063037867,1134.4814092452552,1242.488073520982,0.008159465851760795,0.004814982436203561,8
11,gaussian_score,affine,spatial_shuffle,0,2,endpoint,direction_correlation,nearest_neighbour,0.0024820357576756952,3.159821178530576,5.756097781613306,4.7720080302780525,3.765113855124002,0.005254811233487821,0.002049613644685253,8
11,gaussian_score,affine,spatial_shuffle,0,2,endpoint,direction_correlation,px,0.0024820357576756952,230.9054991960894,420.624446368254,348.7177754425806,275.1458846337384,0.005254715791470547,0.0020496288940309018,8
11,gaussian_score,affine,spatial_shuffle,0,2,start,vector_correlation,nearest_neighbour,0.004427019178823517,3.104877178251119,3.263021678818412,5.724464761026381,13.398879038406147,0.008003849958390432,0.003035835389710152,8
11,gaussian_score,affine,spatial_shuffle,0,2,start,vector_correlation,px,0.004427019178823517,226.88859027497352,238.4455861894833,418.31387600887876,979.1393887067485,0.008003819930768838,0.0030358419421907985,8
11,gaussian_score,affine,spatial_shuffle,0,2,start,direction_correlation,nearest_neighbour,0.005197259897574353,2.5937225965908746,5.791567754545376,1.9899656822325702,2.301650034778742,0.0065755727156835775,0.0013043571305680944,8
11,gaussian_score,affine,spatial_shuffle,0,2,start,direction_correlation,px,0.005197259897574353,189.53407342020182,423.21697259427316,145.41663827373745,168.19300622320642,0.006575567184387091,0.0013043542408165047,8
11,gaussian_score,affine,spatial_shuffle,0,3,endpoint,vector_correlation,nearest_neighbour,-0.0017962261238086384,,,,15.387595393439502,0.0043237503382519095,0.001738534539190761,8
11,gaussian_score,affine,spatial_shuffle,0,3,endpoint,vector_correlation,px,-0.0017962261238086384,,,,1124.807702869187,0.004323714746388652,0.0017385389452820477,8
11,gaussian_score,affine,spatial_shuffle,0,3,endpoint,direction_correlation,nearest_neighbour,0.002846826968064069,0.878531341733477,1.0099177206633227,6.264615081718041,62.48869401969959,0.0030722529382779203,0.001803071229696124,8
11,gaussian_score,affine,spatial_shuffle,0,3,endpoint,direction_correlation,px,0.002846826968064069,64.2166021841698,73.82090389717897,457.91393266642905,4568.24860614727,0.003072228584507593,0.0018030724197836885,8
11,gaussian_score,affine,spatial_shuffle,0,3,start,vector_correlation,nearest_neighbour,-0.0026568481586478412,,,,29.047904944076205,0.002487142400995794,0.0016907035582892874,8
